provinceName,provinceShortName,confirmedCount_sum,suspectedCount_sum,curedCount_sum,deadCount_sum,comment,locationId_s,cityName,confirmedCount,suspectedCount,curedCount,deadCount,locationId
湖北省,湖北,9074,0,215,294,待明确地区：治愈 35,420000,武汉,4109,0,138,224,420100
湖北省,湖北,9074,0,215,294,待明确地区：治愈 35,420000,黄冈,1002,0,27,15,421100
湖北省,湖北,9074,0,215,294,待明确地区：治愈 35,420000,孝感,749,0,2,14,420900
湖北省,湖北,9074,0,215,294,待明确地区：治愈 35,420000,襄阳,441,0,0,0,420600
湖北省,湖北,9074,0,215,294,待明确地区：治愈 35,420000,随州,384,0,3,3,421300
湖北省,湖北,9074,0,215,294,待明确地区：治愈 35,420000,宜昌,353,0,0,1,420500
湖北省,湖北,9074,0,215,294,待明确地区：治愈 35,420000,荆州,333,0,2,4,421000
湖北省,湖北,9074,0,215,294,待明确地区：治愈 35,420000,荆门,329,0,3,7,420800
湖北省,湖北,9074,0,215,294,待明确地区：治愈 35,420000,鄂州,278,0,0,13,420700
湖北省,湖北,9074,0,215,294,待明确地区：治愈 35,420000,黄石,252,0,1,2,420200
湖北省,湖北,9074,0,215,294,待明确地区：治愈 35,420000,咸宁,246,0,1,0,421200
湖北省,湖北,9074,0,215,294,待明确地区：治愈 35,420000,十堰,212,0,0,0,420300
湖北省,湖北,9074,0,215,294,待明确地区：治愈 35,420000,仙桃,140,0,0,3,429004
湖北省,湖北,9074,0,215,294,待明确地区：治愈 35,420000,恩施州,105,0,1,0,422800
湖北省,湖北,9074,0,215,294,待明确地区：治愈 35,420000,天门,99,0,0,7,429006
湖北省,湖北,9074,0,215,294,待明确地区：治愈 35,420000,潜江,35,0,0,1,429005
湖北省,湖北,9074,0,215,294,待明确地区：治愈 35,420000,神农架林区,7,0,2,0,429021
湖北省,湖北,9074,0,215,294,待明确地区：治愈 35,420000,未知地区,0,0,35,0,0
浙江省,浙江,661,0,23,0,,330000,温州,265,0,10,0,330300
浙江省,浙江,661,0,23,0,,330000,杭州,110,0,2,0,330100
浙江省,浙江,661,0,23,0,,330000,台州,100,0,4,0,331000
浙江省,浙江,661,0,23,0,,330000,宁波,66,0,1,0,330200
浙江省,浙江,661,0,23,0,,330000,金华,34,0,3,0,330700
浙江省,浙江,661,0,23,0,,330000,绍兴,27,0,1,0,330600
浙江省,浙江,661,0,23,0,,330000,嘉兴,19,0,0,0,330400
浙江省,浙江,661,0,23,0,,330000,丽水,14,0,1,0,331100
浙江省,浙江,661,0,23,0,,330000,衢州,13,0,0,0,330800
浙江省,浙江,661,0,23,0,,330000,舟山,7,0,1,0,330900
浙江省,浙江,661,0,23,0,,330000,湖州,6,0,0,0,330500
广东省,广东,604,0,14,0,,440000,深圳,196,0,5,0,440300
广东省,广东,604,0,14,0,,440000,广州,175,0,3,0,440100
广东省,广东,604,0,14,0,,440000,珠海,41,0,1,0,440400
广东省,广东,604,0,14,0,,440000,佛山,39,0,1,0,440600
广东省,广东,604,0,14,0,,440000,东莞,27,0,0,0,441900
广东省,广东,604,0,14,0,,440000,惠州,23,0,1,0,441300
广东省,广东,604,0,14,0,,440000,中山,21,0,0,0,442000
广东省,广东,604,0,14,0,,440000,湛江,14,0,1,0,440800
广东省,广东,604,0,14,0,,440000,汕头,14,0,0,0,440500
广东省,广东,604,0,14,0,,440000,阳江,10,0,0,0,441700
广东省,广东,604,0,14,0,,440000,肇庆,7,0,1,0,441200
广东省,广东,604,0,14,0,,440000,梅州,6,0,0,0,441400
广东省,广东,604,0,14,0,,440000,清远,6,0,1,0,441800
广东省,广东,604,0,14,0,,440000,揭阳,6,0,0,0,445200
