provinceName,provinceShortName,confirmedCount_sum,suspectedCount_sum,curedCount_sum,deadCount_sum,comment,locationId_s,cityName,confirmedCount,suspectedCount,curedCount,deadCount,locationId
湖北省,湖北,13522,0,396,414,待明确地区，治愈 96,420000,武汉,6384,0,228,313,420100
湖北省,湖北,13522,0,396,414,待明确地区，治愈 96,420000,黄冈,1422,0,32,19,421100
湖北省,湖北,13522,0,396,414,待明确地区，治愈 96,420000,孝感,1120,0,2,17,420900
湖北省,湖北,13522,0,396,414,待明确地区，治愈 96,420000,随州,641,0,3,6,421300
湖北省,湖北,13522,0,396,414,待明确地区，治愈 96,420000,襄阳,632,0,1,1,420600
湖北省,湖北,13522,0,396,414,待明确地区，治愈 96,420000,荆州,613,0,6,7,421000
湖北省,湖北,13522,0,396,414,待明确地区，治愈 96,420000,宜昌,452,0,2,3,420500
湖北省,湖北,13522,0,396,414,待明确地区，治愈 96,420000,黄石,405,0,8,2,420200
湖北省,湖北,13522,0,396,414,待明确地区，治愈 96,420000,荆门,400,0,6,14,420800
湖北省,湖北,13522,0,396,414,待明确地区，治愈 96,420000,咸宁,348,0,1,0,421200
湖北省,湖北,13522,0,396,414,待明确地区，治愈 96,420000,鄂州,332,0,2,18,420700
湖北省,湖北,13522,0,396,414,待明确地区，治愈 96,420000,十堰,291,0,2,0,420300
湖北省,湖北,13522,0,396,414,待明确地区，治愈 96,420000,仙桃,188,0,0,3,429004
湖北省,湖北,13522,0,396,414,待明确地区，治愈 96,420000,恩施州,123,0,5,0,422800
湖北省,湖北,13522,0,396,414,待明确地区，治愈 96,420000,天门,117,0,0,10,429006
湖北省,湖北,13522,0,396,414,待明确地区，治愈 96,420000,潜江,44,0,0,1,429005
湖北省,湖北,13522,0,396,414,待明确地区，治愈 96,420000,神农架林区,10,0,2,0,429021
浙江省,浙江,829,0,48,0,,330000,温州,340,0,17,0,330300
浙江省,浙江,829,0,48,0,,330000,杭州,132,0,6,0,330100
