id,createTime,modifyTime,tags,countryType,continents,provinceId,provinceName,provinceShortName,cityName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,comment,sort,operator,locationId,countryShortCode
856780,1583549812000,1583549812000,,2,亚洲,7,韩国,,,6615,6767,0,108,44,,0,wangbingbing,951004,KOR
856793,1583549812000,1583549812000,,2,欧洲,10,意大利,,,3916,4636,0,523,197,,0,wangbingbing,965008,ITA
856823,1583549812000,1583549812000,,2,亚洲,10,伊朗,,,3710,4747,0,913,124,,0,wangbingbing,955007,IRN
856810,1583549812000,1583549812000,,2,其他,10,钻石公主号邮轮,,,690,696,0,0,6,,0,wangbingbing,0,Princess
856787,1583549812000,1583549812000,,2,欧洲,10,德国,,,673,687,0,14,0,,0,wangbingbing,963003,DEU
856778,1583549812000,1583549812000,,2,欧洲,5,法国,,,592,613,0,12,9,,0,wangbingbing,961002,FRA
856795,1583549812000,1583549812000,,2,欧洲,10,西班牙,,,384,387,0,2,1,,0,wangbingbing,965015,ESP
856779,1583549812000,1583549812000,,2,亚洲,6,日本,,,368,420,0,46,6,,0,wangbingbing,951002,JPN
856781,1583549812000,1583549812000,,2,北美洲,8,美国,,,300,324,0,10,14,,0,wangbingbing,971002,USA
856832,1583549812000,1583549812000,,2,欧洲,10,瑞士,,,206,210,0,3,1,,0,wangbingbing,963008,CHE
856896,1583549812000,1583549812000,,2,欧洲,10,英国,,,154,163,0,8,1,,0,wangbingbing,961007,GBR
856796,1583549812000,1583549812000,,2,欧洲,10,瑞典,,,137,137,0,0,0,,0,wangbingbing,962005,SWE
856852,1583549812000,1583549812000,,2,欧洲,10,荷兰,,,127,128,0,0,1,,0,wangbingbing,961006,NLD
856850,1583549812000,1583549812000,,2,欧洲,10,挪威,,,113,113,0,0,0,,0,wangbingbing,962004,NOR
856808,1583549812000,1583549812000,,2,欧洲,10,比利时,,,108,109,0,1,0,,0,wangbingbing,961001,BEL
856777,1583549812000,1583549812000,,2,亚洲,4,马来西亚,,,60,83,0,23,0,,0,wangbingbing,952007,MYS
856827,1583549812000,1583549812000,,2,亚洲,10,科威特,,,58,58,0,0,0,,0,wangbingbing,955011,KWT
856834,1583549812000,1583549812000,,2,欧洲,10,奥地利,,,55,55,0,0,0,,0,wangbingbing,963001,AUT
856828,1583549812000,1583549812000,,2,亚洲,10,巴林,,,52,56,0,4,0,,0,wangbingbing,955004,BHR
