id,createTime,modifyTime,tags,countryType,continents,provinceId,provinceName,provinceShortName,cityName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,comment,sort,operator,locationId,countryShortCode
906407,1583723333000,1583723333000,,2,亚洲,7,韩国,,,7223,7382,0,108,51,,0,zhangjing1,951004,KOR
906420,1583723333000,1583723333000,,2,欧洲,10,意大利,,,6387,7375,0,622,366,,0,zhangjing1,965008,ITA
906450,1583723333000,1583723333000,,2,亚洲,10,伊朗,,,4238,6566,0,2134,194,,0,zhangjing1,955007,IRN
906405,1583723333000,1583723333000,,2,欧洲,5,法国,,,1095,1126,0,12,19,,0,zhangjing1,961002,FRA
906414,1583723333000,1583723333000,,2,欧洲,10,德国,,,888,902,0,14,0,,0,zhangjing1,963003,DEU
906437,1583723333000,1583723333000,,2,其他,10,钻石公主号邮轮,,,690,696,0,0,6,,0,zhangjing1,0,Princess
906422,1583723333000,1583723333000,,2,欧洲,10,西班牙,,,570,589,0,2,17,,0,zhangjing1,965015,ESP
906408,1583723333000,1583723333000,,2,北美洲,8,美国,,,541,572,0,10,21,,0,zhangjing1,971002,USA
906406,1583723333000,1583723333000,,2,亚洲,6,日本,,,441,494,0,46,7,,0,zhangjing1,951002,JPN
906459,1583723333000,1583723333000,,2,欧洲,10,瑞士,,,224,228,0,3,1,,0,zhangjing1,963008,CHE
906523,1583723333000,1583723333000,,2,欧洲,10,英国,,,196,206,0,8,2,,0,zhangjing1,961007,GBR
906479,1583723333000,1583723333000,,2,欧洲,10,荷兰,,,187,188,0,0,1,,0,zhangjing1,961006,NLD
906477,1583723333000,1583723333000,,2,欧洲,10,挪威,,,169,169,0,0,0,,0,zhangjing1,962004,NOR
906435,1583723333000,1583723333000,,2,欧洲,10,比利时,,,168,169,0,1,0,,0,zhangjing1,961001,BEL
906423,1583723333000,1583723333000,,2,欧洲,10,瑞典,,,161,161,0,0,0,,0,zhangjing1,962005,SWE
906461,1583723333000,1583723333000,,2,欧洲,10,奥地利,,,102,102,0,0,0,,0,zhangjing1,963001,AUT
906455,1583723333000,1583723333000,,2,亚洲,10,巴林,,,73,77,0,4,0,,0,zhangjing1,955004,BHR
906404,1583723333000,1583723333000,,2,亚洲,4,马来西亚,,,70,93,0,23,0,,0,zhangjing1,952007,MYS
906462,1583723333000,1583723333000,,2,欧洲,10,希腊,,,66,66,0,0,0,,0,zhangjing1,965007,GRC
906412,1583723333000,1583723333000,,2,北美洲,10,加拿大,,,62,66,0,4,0,,0,zhangjing1,971001,CAN
906411,1583723333000,1583723333000,,2,大洋洲,10,澳大利亚,,,58,83,0,22,3,,0,zhangjing1,990001,AUS
906454,1583723333000,1583723333000,,2,亚洲,10,科威特,,,58,58,0,0,0,,0,zhangjing1,955011,KWT
906403,1583723333000,1583723333000,,2,亚洲,3,新加坡,,,56,138,0,82,0,,0,zhangjing1,952009,SGP
906453,1583723333000,1583723333000,,2,亚洲,10,伊拉克,,,55,61,0,0,6,,0,zhangjing1,955008,IRQ
906486,1583723333000,1583723333000,,2,欧洲,10,冰岛,,,55,55,0,0,0,,0,zhangjing1,962003,ISL
906436,1583723333000,1583723333000,,2,非洲,10,埃及,,,43,55,0,12,0,,0,zhangjing1,981002,EGY
906417,1583723333000,1583723333000,,2,亚洲,10,阿联酋,,,38,45,0,7,0,,0,zhangjing1,955019,ARE
906451,1583723333000,1583723333000,,2,亚洲,10,以色列,,,37,39,0,2,0,,0,zhangjing1,955009,ISR
906419,1583723333000,1583723333000,,2,亚洲,10,印度,,,36,39,0,3,0,,0,zhangjing1,953003,IND
906528,1583723333000,1583723333000,,2,欧洲,10,圣马力诺,,,36,36,0,0,0,,0,zhangjing1,965012,SMR
906476,1583723333000,1583723333000,,2,欧洲,10,丹麦,,,34,35,0,1,0,,0,zhangjing1,962001,DNK
906530,1583723333000,1583723333000,,2,欧洲,10,捷克,,,32,32,0,0,0,,0,zhangjing1,963002,CZE
906452,1583723333000,1583723333000,,2,亚洲,10,黎巴嫩,,,31,32,0,1,0,,0,zhangjing1,955012,LBN
906588,1583723333000,1583723333000,,2,欧洲,10,葡萄牙,,,30,30,0,0,0,,0,zhangjing1,965010,PRT
906464,1583723333000,1583723333000,,2,南美洲,10,巴西,,,25,25,0,0,0,,0,zhangjing1,973003,BRA
906418,1583723333000,1583723333000,,2,欧洲,10,芬兰,,,24,25,0,1,0,,0,zhangjing1,962002,FIN
906525,1583723333000,1583723333000,,2,欧洲,10,爱尔兰,,,21,21,0,0,0,,0,zhangjing1,961003,IRL
906717,1583723333000,1583723333000,,2,其他,10,至尊公主邮轮,,,21,21,0,0,0,,0,zhangjing1,0,Grand Princess
