provinceName,provinceShortName,currentConfirmedCount...3,confirmedCount_sum,suspectedCount_sum,curedCount_sum,deadCount_sum,comment,locationId_s,statisticsData,cityName,currentConfirmedCount...12,confirmedCount,suspectedCount,curedCount,deadCount,locationId
湖北省,湖北,14427,67781,0,50298,3056,,420000,https://file1.dxycdn.com/2020/0223/618/3398299751673487511-135.json,武汉,13462,49986,0,34094,2430,420100
湖北省,湖北,14427,67781,0,50298,3056,,420000,https://file1.dxycdn.com/2020/0223/618/3398299751673487511-135.json,孝感,213,3518,0,3179,126,420900
湖北省,湖北,14427,67781,0,50298,3056,,420000,https://file1.dxycdn.com/2020/0223/618/3398299751673487511-135.json,鄂州,178,1394,0,1161,55,420700
湖北省,湖北,14427,67781,0,50298,3056,,420000,https://file1.dxycdn.com/2020/0223/618/3398299751673487511-135.json,随州,95,1307,0,1167,45,421300
湖北省,湖北,14427,67781,0,50298,3056,,420000,https://file1.dxycdn.com/2020/0223/618/3398299751673487511-135.json,荆州,79,1580,0,1452,49,421000
湖北省,湖北,14427,67781,0,50298,3056,,420000,https://file1.dxycdn.com/2020/0223/618/3398299751673487511-135.json,黄冈,77,2907,0,2705,125,421100
湖北省,湖北,14427,67781,0,50298,3056,,420000,https://file1.dxycdn.com/2020/0223/618/3398299751673487511-135.json,宜昌,61,931,0,834,36,420500
湖北省,湖北,14427,67781,0,50298,3056,,420000,https://file1.dxycdn.com/2020/0223/618/3398299751673487511-135.json,黄石,56,1015,0,921,38,420200
湖北省,湖北,14427,67781,0,50298,3056,,420000,https://file1.dxycdn.com/2020/0223/618/3398299751673487511-135.json,荆门,55,928,0,834,39,420800
湖北省,湖北,14427,67781,0,50298,3056,,420000,https://file1.dxycdn.com/2020/0223/618/3398299751673487511-135.json,十堰,50,672,0,614,8,420300
湖北省,湖北,14427,67781,0,50298,3056,,420000,https://file1.dxycdn.com/2020/0223/618/3398299751673487511-135.json,仙桃,33,575,0,520,22,429004
湖北省,湖北,14427,67781,0,50298,3056,,420000,https://file1.dxycdn.com/2020/0223/618/3398299751673487511-135.json,襄阳,32,1175,0,1105,38,420600
湖北省,湖北,14427,67781,0,50298,3056,,420000,https://file1.dxycdn.com/2020/0223/618/3398299751673487511-135.json,咸宁,10,836,0,812,14,421200
湖北省,湖北,14427,67781,0,50298,3056,,420000,https://file1.dxycdn.com/2020/0223/618/3398299751673487511-135.json,恩施州,10,252,0,235,7,422800
湖北省,湖北,14427,67781,0,50298,3056,,420000,https://file1.dxycdn.com/2020/0223/618/3398299751673487511-135.json,潜江,9,198,0,180,9,429005
湖北省,湖北,14427,67781,0,50298,3056,,420000,https://file1.dxycdn.com/2020/0223/618/3398299751673487511-135.json,天门,7,496,0,474,15,429006
湖北省,湖北,14427,67781,0,50298,3056,,420000,https://file1.dxycdn.com/2020/0223/618/3398299751673487511-135.json,神农架林区,0,11,0,11,0,429021
北京市,北京,93,435,0,334,8,北京卫健委未明确大部分治愈与死亡病例的分区归属，因此北京市下辖分区的现存确诊暂无法获取。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,朝阳区,72,72,0,0,0,110105
北京市,北京,93,435,0,334,8,北京卫健委未明确大部分治愈与死亡病例的分区归属，因此北京市下辖分区的现存确诊暂无法获取。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,海淀区,63,63,0,0,0,110108
北京市,北京,93,435,0,334,8,北京卫健委未明确大部分治愈与死亡病例的分区归属，因此北京市下辖分区的现存确诊暂无法获取。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,西城区,53,53,0,0,0,110102
北京市,北京,93,435,0,334,8,北京卫健委未明确大部分治愈与死亡病例的分区归属，因此北京市下辖分区的现存确诊暂无法获取。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,丰台区,40,43,0,3,0,110106
北京市,北京,93,435,0,334,8,北京卫健委未明确大部分治愈与死亡病例的分区归属，因此北京市下辖分区的现存确诊暂无法获取。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,大兴区,23,39,0,16,0,110115
北京市,北京,93,435,0,334,8,北京卫健委未明确大部分治愈与死亡病例的分区归属，因此北京市下辖分区的现存确诊暂无法获取。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,外地来京人员,23,25,0,2,0,-1
北京市,北京,93,435,0,334,8,北京卫健委未明确大部分治愈与死亡病例的分区归属，因此北京市下辖分区的现存确诊暂无法获取。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,境外输入人员,20,20,0,0,0,0
北京市,北京,93,435,0,334,8,北京卫健委未明确大部分治愈与死亡病例的分区归属，因此北京市下辖分区的现存确诊暂无法获取。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,昌平区,19,29,0,10,0,110114
北京市,北京,93,435,0,334,8,北京卫健委未明确大部分治愈与死亡病例的分区归属，因此北京市下辖分区的现存确诊暂无法获取。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,通州区,18,19,0,1,0,110112
北京市,北京,93,435,0,334,8,北京卫健委未明确大部分治愈与死亡病例的分区归属，因此北京市下辖分区的现存确诊暂无法获取。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,房山区,13,16,0,3,0,110111
