id,createTime,modifyTime,tags,countryType,continents,provinceId,provinceName,provinceShortName,cityName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,comment,sort,operator,locationId,countryShortCode
731598,1583206891000,1583206891000,,2,亚洲,7,韩国,,,4753,4812,0,30,29,,0,qimengxin,951004,KOR
731611,1583206891000,1583206891000,,2,欧洲,10,意大利,,,1835,2036,0,149,52,,0,qimengxin,965008,ITA
731641,1583206891000,1583206891000,,2,亚洲,10,伊朗,,,1260,1501,0,175,66,,0,qimengxin,955007,IRN
731628,1583206891000,1583206891000,,2,其他,10,钻石公主号邮轮,,,700,706,0,0,6,,0,qimengxin,0,Princess
731597,1583206891000,1583206891000,,2,亚洲,6,日本,,,227,274,0,41,6,,0,qimengxin,951002,JPN
731613,1583206891000,1583206891000,,2,欧洲,10,西班牙,,,121,123,0,2,0,,0,qimengxin,965015,ESP
731596,1583206891000,1583206891000,,2,欧洲,5,法国,,,116,130,0,12,2,,0,qimengxin,961002,FRA
731605,1583206891000,1583206891000,,2,欧洲,10,德国,,,116,130,0,14,0,,0,qimengxin,963003,DEU
731599,1583206891000,1583206891000,,2,北美洲,8,美国,,,91,100,0,3,6,,0,qimengxin,971002,USA
731645,1583206891000,1583206891000,,2,亚洲,10,科威特,,,56,56,0,0,0,,0,qimengxin,955011,KWT
731646,1583206891000,1583206891000,,2,亚洲,10,巴林,,,47,47,0,0,0,,0,qimengxin,955004,BHR
731594,1583206891000,1583206891000,,2,亚洲,3,新加坡,,,32,106,0,74,0,,0,qimengxin,952009,SGP
731750,1583206891000,1583206891000,,2,欧洲,10,英国,,,28,36,0,8,0,,0,qimengxin,961007,GBR
731650,1583206891000,1583206891000,,2,欧洲,10,瑞士,,,27,27,0,0,0,,0,qimengxin,963008,CHE
731603,1583206891000,1583206891000,,2,北美洲,10,加拿大,,,20,24,0,4,0,,0,qimengxin,971001,CAN
731644,1583206891000,1583206891000,,2,亚洲,10,伊拉克,,,19,19,0,0,0,,0,qimengxin,955008,IRQ
731668,1583206891000,1583206891000,,2,欧洲,10,挪威,,,19,19,0,0,0,,0,qimengxin,962004,NOR
731670,1583206891000,1583206891000,,2,欧洲,10,荷兰,,,18,18,0,0,0,,0,qimengxin,961006,NLD
731608,1583206891000,1583206891000,,2,亚洲,10,阿联酋,,,16,21,0,5,0,,0,qimengxin,955019,ARE
731614,1583206891000,1583206891000,,2,欧洲,10,瑞典,,,14,14,0,0,0,,0,qimengxin,962005,SWE
731652,1583206891000,1583206891000,,2,欧洲,10,奥地利,,,14,14,0,0,0,,0,qimengxin,963001,AUT
731602,1583206891000,1583206891000,,2,大洋洲,10,澳大利亚,,,13,29,0,15,1,,0,qimengxin,990001,AUS
731593,1583206891000,1583206891000,,2,亚洲,2,泰国,,,11,43,0,31,1,,0,qimengxin,952010,THA
731595,1583206891000,1583206891000,,2,亚洲,4,马来西亚,,,11,29,0,18,0,,0,qimengxin,952007,MYS
731643,1583206891000,1583206891000,,2,亚洲,10,黎巴嫩,,,10,10,0,0,0,,0,qimengxin,955012,LBN
731642,1583206891000,1583206891000,,2,亚洲,10,以色列,,,9,10,0,1,0,,0,qimengxin,955009,ISR
731649,1583206891000,1583206891000,,2,欧洲,10,克罗地亚,,,7,7,0,0,0,,0,qimengxin,965005,HRV
731653,1583206891000,1583206891000,,2,欧洲,10,希腊,,,7,7,0,0,0,,0,qimengxin,965007,GRC
731754,1583206891000,1583206891000,,2,南美洲,10,厄瓜多尔,,,6,6,0,0,0,,0,qimengxin,973006,ECU
731609,1583206891000,1583206891000,,2,欧洲,10,芬兰,,,5,6,0,1,0,,0,qimengxin,962002,FIN
731648,1583206891000,1583206891000,,2,亚洲,10,阿曼,,,5,6,0,1,0,,0,qimengxin,955013,OMN
731686,1583206891000,1583206891000,,2,北美洲,10,墨西哥,,,5,5,0,0,0,,0,qimengxin,971003,MEX
731654,1583206891000,1583206891000,,2,亚洲,10,巴基斯坦,,,4,4,0,0,0,,0,qimengxin,953006,PAK
731667,1583206891000,1583206891000,,2,欧洲,10,丹麦,,,4,4,0,0,0,,0,qimengxin,962001,DNK
731665,1583206891000,1583206891000,,2,欧洲,10,罗马尼亚,,,3,3,0,0,0,,0,qimengxin,965011,ROM
731684,1583206891000,1583206891000,,2,欧洲,10,白俄罗斯,,,3,3,0,0,0,,0,qimengxin,964001,BLR
731685,1583206891000,1583206891000,,2,亚洲,10,阿塞拜疆,,,3,3,0,0,0,,0,qimengxin,955003,AZE
731751,1583206891000,1583206891000,,2,亚洲,10,卡塔尔,,,3,3,0,0,0,,0,qimengxin,955015,QAT
731773,1583206891000,1583206891000,,2,欧洲,10,捷克,,,3,3,0,0,0,,0,qimengxin,963002,CZE
731776,1583206891000,1583206891000,,2,亚洲,10,格鲁吉亚,,,3,3,0,0,0,,0,qimengxin,955006,GEO
731655,1583206891000,1583206891000,,2,南美洲,10,巴西,,,2,2,0,0,0,,0,qimengxin,973003,BRA
731687,1583206891000,1583206891000,,2,欧洲,10,冰岛,,,2,2,0,0,0,,0,qimengxin,962003,ISL
731775,1583206891000,1583206891000,,2,亚洲,10,印度尼西亚,,,2,2,0,0,0,,0,qimengxin,952005,IDN
731615,1583206891000,1583206891000,,2,亚洲,10,菲律宾,,,1,3,0,1,1,,0,qimengxin,952008,PHL
731626,1583206891000,1583206891000,,2,欧洲,10,比利时,,,1,2,0,1,0,,0,qimengxin,961001,BEL
731627,1583206891000,1583206891000,,2,非洲,10,埃及,,,1,2,0,1,0,,0,qimengxin,981002,EGY
731647,1583206891000,1583206891000,,2,亚洲,10,阿富汗,,,1,1,0,0,0,,0,qimengxin,955001,AFG
731651,1583206891000,1583206891000,,2,非洲,10,阿尔及利亚,,,1,1,0,0,0,,0,qimengxin,981001,DZA
731666,1583206891000,1583206891000,,2,欧洲,10,爱沙尼亚,,,1,1,0,0,0,,0,qimengxin,964002,EST
731669,1583206891000,1583206891000,,2,欧洲,10,北马其顿,,,1,1,0,0,0,,0,qimengxin,0,MKD
731681,1583206891000,1583206891000,,2,非洲,10,尼日利亚,,,1,1,0,0,0,,0,qimengxin,982013,NGA
731682,1583206891000,1583206891000,,2,欧洲,10,立陶宛,,,1,1,0,0,0,,0,qimengxin,964004,LTU
731683,1583206891000,1583206891000,,2,大洋洲,10,新西兰,,,1,1,0,0,0,,0,qimengxin,990007,NZL
731703,1583206891000,1583206891000,,2,欧洲,10,摩纳哥,,,1,1,0,0,0,,0,qimengxin,961005,MCO
731752,1583206891000,1583206891000,,2,欧洲,10,爱尔兰,,,1,1,0,0,0,,0,qimengxin,961003,IRL
731753,1583206891000,1583206891000,,2,欧洲,10,卢森堡,,,1,1,0,0,0,,0,qimengxin,961004,LUX
731755,1583206891000,1583206891000,,2,欧洲,10,圣马力诺,,,1,1,0,0,0,,0,qimengxin,965012,SMR
731756,1583206891000,1583206891000,,2,亚洲,10,亚美尼亚,,,1,1,0,0,0,,0,qimengxin,955002,ARM
731774,1583206891000,1583206891000,,2,北美洲,10,多米尼加,,,1,1,0,0,0,,0,qimengxin,974006,DOM
731777,1583206891000,1583206891000,,2,欧洲,10,安道尔,,,1,1,0,0,0,,0,qimengxin,965002,AND
731778,1583206891000,1583206891000,,2,亚洲,10,沙特阿拉伯,,,1,1,0,0,0,,0,qimengxin,955016,SAU
731600,1583206891000,1583206891000,,2,亚洲,9,越南,,,0,16,0,16,0,,0,qimengxin,952011,NVM
731601,1583206891000,1583206891000,,2,亚洲,10,尼泊尔,,,0,1,0,1,0,,0,qimengxin,953005,NPL
731604,1583206891000,1583206891000,,2,亚洲,10,柬埔寨,,,0,1,0,1,0,,0,qimengxin,952003,KHM
731606,1583206891000,1583206891000,,2,亚洲,10,斯里兰卡,,,0,1,0,1,0,,0,qimengxin,953007,LKA
731610,1583206891000,1583206891000,,2,亚洲,10,印度,,,0,3,0,3,0,,0,qimengxin,953003,IND
731612,1583206891000,1583206891000,,2,欧洲,10,俄罗斯,,,0,2,0,2,0,,0,qimengxin,964006,RUS
