id,createTime,modifyTime,tags,countryType,continents,provinceId,provinceName,provinceShortName,cityName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,comment,sort,operator,locationId,countryShortCode
967650,1583889624000,1583889624000,,2,欧洲,10,北马其顿,,,7,7,0,0,0,,0,wangying1,0,MKD
967655,1583889624000,1583889624000,,2,欧洲,10,白俄罗斯,,,7,9,0,2,0,,0,wangying1,964001,BLR
967899,1583889624000,1583889624000,,2,欧洲,10,斯洛伐克,,,7,7,0,0,0,,0,wangying1,963007,SVK
967657,1583889624000,1583889624000,,2,北美洲,10,墨西哥,,,6,7,0,1,0,,0,wangying1,971003,MEX
967874,1583889624000,1583889624000,,2,南美洲,10,秘鲁,,,6,6,0,0,0,,0,wangying1,973008,PER
967898,1583889624000,1583889624000,,2,亚洲,10,马尔代夫,,,6,6,0,0,0,,0,wangying1,953004,MDV
967905,1583889624000,1583889624000,,2,欧洲,10,阿尔巴尼亚,,,6,6,0,0,0,,0,wangying1,965001,ALB
968055,1583889624000,1583889624000,,2,亚洲,10,文莱,,,6,6,0,0,0,,0,wangying1,952002,BRN
967637,1583889624000,1583889624000,,2,亚洲,10,阿富汗,,,5,5,0,0,0,,0,wangying1,955001,AFG
967654,1583889624000,1583889624000,,2,大洋洲,10,新西兰,,,5,5,0,0,0,,0,wangying1,990007,NZL
967698,1583889624000,1583889624000,,2,欧洲,10,卢森堡,,,5,5,0,0,0,,0,wangying1,961004,LUX
967800,1583889624000,1583889624000,,2,非洲,10,突尼斯,,,5,5,0,0,0,,0,wangying1,981006,TUN
967856,1583889624000,1583889624000,,2,欧洲,10,波黑,,,5,5,0,0,0,,0,wangying1,965003,BIH
967757,1583889624000,1583889624000,,2,非洲,10,塞内加尔,,,4,4,0,0,0,,0,wangying1,982014,SEN
967872,1583889624000,1583889624000,,2,欧洲,10,塞尔维亚,,,4,4,0,0,0,,0,wangying1,965013,SRB
967758,1583889624000,1583889624000,,2,非洲,10,摩洛哥,,,3,3,0,0,0,,0,wangying1,981004,MAR
968054,1583889624000,1583889624000,,2,亚洲,10,孟加拉国,,,3,3,0,0,0,,0,wangying1,953001,BGD
967652,1583889624000,1583889624000,,2,非洲,10,尼日利亚,,,2,2,0,0,0,,0,wangying1,982013,NGA
967871,1583889624000,1583889624000,,2,非洲,10,喀麦隆,,,2,2,0,0,0,,0,wangying1,983001,CMR
967873,1583889624000,1583889624000,,2,非洲,10,南非,,,2,2,0,0,0,,0,wangying1,984011,ZAF
967902,1583889624000,1583889624000,,2,欧洲,10,保加利亚,,,2,2,0,0,0,,0,wangying1,965004,BGR
967904,1583889624000,1583889624000,,2,非洲,10,布基纳法索,,,2,2,0,0,0,,0,wangying1,982002,BFA
967906,1583889624000,1583889624000,,2,亚洲,10,塞浦路斯,,,2,2,0,0,0,,0,wangying1,955005,CYP
967594,1583889624000,1583889624000,,2,亚洲,10,柬埔寨,,,1,2,0,1,0,,0,wangying1,952003,KHM
967653,1583889624000,1583889624000,,2,欧洲,10,立陶宛,,,1,1,0,0,0,,0,wangying1,964004,LTU
967674,1583889624000,1583889624000,,2,欧洲,10,摩纳哥,,,1,1,0,0,0,,0,wangying1,961005,MCO
967701,1583889624000,1583889624000,,2,亚洲,10,亚美尼亚,,,1,1,0,0,0,,0,wangying1,955002,ARM
967703,1583889624000,1583889624000,,2,北美洲,10,多米尼加,,,1,1,0,0,0,,0,wangying1,974006,DOM
967706,1583889624000,1583889624000,,2,欧洲,10,安道尔,,,1,1,0,0,0,,0,wangying1,965002,AND
967756,1583889624000,1583889624000,,2,欧洲,10,乌克兰,,,1,1,0,0,0,,0,wangying1,964007,UKR
967759,1583889624000,1583889624000,,2,亚洲,10,约旦,,,1,1,0,0,0,,0,wangying1,955010,JOR
967789,1583889624000,1583889624000,,2,欧洲,10,列支敦士登,,,1,1,0,0,0,,0,wangying1,963005,LIE
967869,1583889624000,1583889624000,,2,亚洲,10,不丹,,,1,1,0,0,0,,0,wangying1,953002,BTN
967870,1583889624000,1583889624000,,2,欧洲,10,梵蒂冈,,,1,1,0,0,0,,0,wangying1,965017,VAT
967876,1583889624000,1583889624000,,2,南美洲,10,哥伦比亚,,,1,1,0,0,0,,0,wangying1,973005,COL
967896,1583889624000,1583889624000,,2,非洲,10,多哥,,,1,1,0,0,0,,0,wangying1,982016,TGO
967897,1583889624000,1583889624000,,2,南美洲,10,巴拉圭,,,1,1,0,0,0,,0,wangying1,973009,PRY
967900,1583889624000,1583889624000,,2,欧洲,10,马耳他,,,1,1,0,0,0,,0,wangying1,965019,MLT
967903,1583889624000,1583889624000,,2,欧洲,10,摩尔多瓦,,,1,1,0,0,0,,0,wangying1,964005,MDA
968052,1583889624000,1583889624000,,2,亚洲,10,蒙古,,,1,1,0,0,0,,0,wangying1,0,MNG
968053,1583889624000,1583889624000,,2,北美洲,10,巴拿马,,,1,1,0,0,0,,0,wangying1,972007,PAN
967591,1583889624000,1583889624000,,2,亚洲,10,尼泊尔,,,0,1,0,1,0,,0,wangying1,953005,NPL
967596,1583889624000,1583889624000,,2,亚洲,10,斯里兰卡,,,0,1,0,1,0,,0,wangying1,953007,LKA
