provinceName,provinceShortName,currentConfirmedCount...3,confirmedCount_sum,suspectedCount_sum,curedCount_sum,deadCount_sum,comment,locationId_s,cityName,currentConfirmedCount...11,confirmedCount,suspectedCount,curedCount,deadCount,locationId
湖北省,湖北,50338,59989,0,7862,1789,,420000,武汉,37152,42752,0,4219,1381,420100
湖北省,湖北,50338,59989,0,7862,1789,,420000,孝感,2722,3320,0,523,75,420900
湖北省,湖北,50338,59989,0,7862,1789,,420000,黄冈,1803,2828,0,941,84,421100
湖北省,湖北,50338,59989,0,7862,1789,,420000,荆州,1160,1537,0,339,38,421000
湖北省,湖北,50338,59989,0,7862,1789,,420000,随州,1055,1278,0,198,25,421300
湖北省,湖北,50338,59989,0,7862,1789,,420000,鄂州,1038,1339,0,265,36,420700
湖北省,湖北,50338,59989,0,7862,1789,,420000,襄阳,960,1163,0,182,21,420600
湖北省,湖北,50338,59989,0,7862,1789,,420000,黄石,750,985,0,215,20,420200
湖北省,湖北,50338,59989,0,7862,1789,,420000,荆门,724,900,0,143,33,420800
湖北省,湖北,50338,59989,0,7862,1789,,420000,宜昌,694,904,0,186,24,420500
湖北省,湖北,50338,59989,0,7862,1789,,420000,咸宁,654,868,0,204,10,421200
湖北省,湖北,50338,59989,0,7862,1789,,420000,十堰,480,626,0,144,2,420300
湖北省,湖北,50338,59989,0,7862,1789,,420000,天门,434,500,0,55,11,429006
湖北省,湖北,50338,59989,0,7862,1789,,420000,仙桃,404,544,0,121,19,429004
湖北省,湖北,50338,59989,0,7862,1789,,420000,恩施州,156,250,0,90,4,422800
湖北省,湖北,50338,59989,0,7862,1789,,420000,潜江,152,185,0,27,6,429005
湖北省,湖北,50338,59989,0,7862,1789,,420000,神农架林区,0,10,0,10,0,429021
广东省,广东,794,1328,0,530,4,,440000,深圳,262,416,0,152,2,440300
广东省,广东,794,1328,0,530,4,,440000,广州,207,339,0,132,0,440100
广东省,广东,794,1328,0,530,4,,440000,东莞,71,91,0,19,1,441900
广东省,广东,794,1328,0,530,4,,440000,佛山,61,84,0,23,0,440600
广东省,广东,794,1328,0,530,4,,440000,珠海,57,98,0,41,0,440400
广东省,广东,794,1328,0,530,4,,440000,中山,27,66,0,39,0,442000
广东省,广东,794,1328,0,530,4,,440000,惠州,25,59,0,34,0,441300
广东省,广东,794,1328,0,530,4,,440000,江门,18,23,0,5,0,440700
广东省,广东,794,1328,0,530,4,,440000,汕头,11,25,0,14,0,440500
广东省,广东,794,1328,0,530,4,,440000,湛江,11,22,0,11,0,440800
广东省,广东,794,1328,0,530,4,,440000,茂名,11,14,0,3,0,440900
广东省,广东,794,1328,0,530,4,,440000,肇庆,9,18,0,8,1,441200
广东省,广东,794,1328,0,530,4,,440000,梅州,8,16,0,8,0,441400
广东省,广东,794,1328,0,530,4,,440000,韶关,6,10,0,4,0,440200
广东省,广东,794,1328,0,530,4,,440000,阳江,4,13,0,9,0,441700
广东省,广东,794,1328,0,530,4,,440000,揭阳,4,8,0,4,0,445200
广东省,广东,794,1328,0,530,4,,440000,潮州,4,5,0,1,0,445100
广东省,广东,794,1328,0,530,4,,440000,清远,3,12,0,9,0,441800
广东省,广东,794,1328,0,530,4,,440000,汕尾,3,5,0,2,0,441500
广东省,广东,794,1328,0,530,4,,440000,河源,3,4,0,1,0,441600
广东省,广东,794,1328,0,530,4,,440000,待明确地区,-11,0,0,11,0,0
河南省,河南,733,1257,0,505,19,参考卫健委统计口径，部分县区与地级市合并,410000,信阳,180,266,0,84,2,411500
河南省,河南,733,1257,0,505,19,参考卫健委统计口径，部分县区与地级市合并,410000,南阳,88,155,0,65,2,411300
河南省,河南,733,1257,0,505,19,参考卫健委统计口径，部分县区与地级市合并,410000,郑州,81,154,0,73,0,410100
河南省,河南,733,1257,0,505,19,参考卫健委统计口径，部分县区与地级市合并,410000,驻马店,67,139,0,72,0,411700
河南省,河南,733,1257,0,505,19,参考卫健委统计口径，部分县区与地级市合并,410000,周口,46,76,0,30,0,411600
河南省,河南,733,1257,0,505,19,参考卫健委统计口径，部分县区与地级市合并,410000,商丘,42,91,0,46,3,411400
河南省,河南,733,1257,0,505,19,参考卫健委统计口径，部分县区与地级市合并,410000,新乡,34,57,0,21,2,410700
河南省,河南,733,1257,0,505,19,参考卫健委统计口径，部分县区与地级市合并,410000,平顶山,30,58,0,27,1,410400
河南省,河南,733,1257,0,505,19,参考卫健委统计口径，部分县区与地级市合并,410000,安阳,28,52,0,24,0,410500
河南省,河南,733,1257,0,505,19,参考卫健委统计口径，部分县区与地级市合并,410000,许昌,27,38,0,11,0,411000
河南省,河南,733,1257,0,505,19,参考卫健委统计口径，部分县区与地级市合并,410000,焦作,24,32,0,7,1,410800
河南省,河南,733,1257,0,505,19,参考卫健委统计口径，部分县区与地级市合并,410000,漯河,22,34,0,12,0,411100
河南省,河南,733,1257,0,505,19,参考卫健委统计口径，部分县区与地级市合并,410000,洛阳,20,31,0,11,0,410300
河南省,河南,733,1257,0,505,19,参考卫健委统计口径，部分县区与地级市合并,410000,开封,17,26,0,9,0,410200
河南省,河南,733,1257,0,505,19,参考卫健委统计口径，部分县区与地级市合并,410000,鹤壁,14,19,0,5,0,410600
河南省,河南,733,1257,0,505,19,参考卫健委统计口径，部分县区与地级市合并,410000,濮阳,13,17,0,4,0,410900
河南省,河南,733,1257,0,505,19,参考卫健委统计口径，部分县区与地级市合并,410000,济源,5,5,0,0,0,419001
河南省,河南,733,1257,0,505,19,参考卫健委统计口径，部分县区与地级市合并,410000,三门峡,3,7,0,4,0,411200
河南省,河南,733,1257,0,505,19,参考卫健委统计口径，部分县区与地级市合并,410000,待明确地区,-8,0,0,0,8,0
安徽省,安徽,683,982,0,293,6,,340000,蚌埠,134,158,0,19,5,340300
安徽省,安徽,683,982,0,293,6,,340000,合肥,123,173,0,49,1,340100
安徽省,安徽,683,982,0,293,6,,340000,阜阳,113,154,0,41,0,341200
安徽省,安徽,683,982,0,293,6,,340000,亳州,73,108,0,35,0,341600
安徽省,安徽,683,982,0,293,6,,340000,安庆,49,83,0,34,0,340800
安徽省,安徽,683,982,0,293,6,,340000,六安,47,68,0,21,0,341500
安徽省,安徽,683,982,0,293,6,,340000,宿州,25,41,0,16,0,341300
安徽省,安徽,683,982,0,293,6,,340000,马鞍山,24,36,0,12,0,340500
安徽省,安徽,683,982,0,293,6,,340000,芜湖,20,33,0,13,0,340200
安徽省,安徽,683,982,0,293,6,,340000,淮南,19,27,0,8,0,340400
安徽省,安徽,683,982,0,293,6,,340000,铜陵,18,29,0,11,0,340700
安徽省,安徽,683,982,0,293,6,,340000,淮北,16,27,0,11,0,340600
安徽省,安徽,683,982,0,293,6,,340000,池州,11,17,0,6,0,341700
安徽省,安徽,683,982,0,293,6,,340000,滁州,6,13,0,7,0,341100
安徽省,安徽,683,982,0,293,6,,340000,黄山,6,9,0,3,0,341000
安徽省,安徽,683,982,0,293,6,,340000,宣城,2,6,0,4,0,341800
安徽省,安徽,683,982,0,293,6,,340000,待明确地区,-3,0,0,3,0,0
浙江省,浙江,658,1172,0,514,0,,330000,温州,310,504,0,194,0,330300
浙江省,浙江,658,1172,0,514,0,,330000,宁波,88,156,0,68,0,330200
浙江省,浙江,658,1172,0,514,0,,330000,台州,82,146,0,64,0,331000
浙江省,浙江,658,1172,0,514,0,,330000,杭州,74,168,0,94,0,330100
浙江省,浙江,658,1172,0,514,0,,330000,嘉兴,29,43,0,14,0,330400
浙江省,浙江,658,1172,0,514,0,,330000,金华,25,55,0,30,0,330700
浙江省,浙江,658,1172,0,514,0,,330000,绍兴,23,42,0,19,0,330600
浙江省,浙江,658,1172,0,514,0,,330000,衢州,11,21,0,10,0,330800
浙江省,浙江,658,1172,0,514,0,,330000,丽水,6,17,0,11,0,331100
浙江省,浙江,658,1172,0,514,0,,330000,舟山,5,10,0,5,0,330900
浙江省,浙江,658,1172,0,514,0,,330000,湖州,5,10,0,5,0,330500
江西省,江西,622,933,0,310,1,,360000,南昌,134,229,0,95,0,360100
江西省,江西,622,933,0,310,1,,360000,九江,88,118,0,30,0,360400
江西省,江西,622,933,0,310,1,,360000,上饶,84,123,0,39,0,361100
江西省,江西,622,933,0,310,1,,360000,新余,83,129,0,46,0,360500
江西省,江西,622,933,0,310,1,,360000,宜春,76,106,0,30,0,360900
江西省,江西,622,933,0,310,1,,360000,赣州,55,76,0,20,1,360700
江西省,江西,622,933,0,310,1,,360000,抚州,44,72,0,28,0,361000
江西省,江西,622,933,0,310,1,,360000,萍乡,27,33,0,6,0,360300
江西省,江西,622,933,0,310,1,,360000,鹰潭,15,18,0,3,0,360600
江西省,江西,622,933,0,310,1,,360000,吉安,12,22,0,10,0,360800
江西省,江西,622,933,0,310,1,,360000,景德镇,3,6,0,3,0,360200
江西省,江西,622,933,0,310,1,,360000,赣江新区,1,1,0,0,0,0
湖南省,湖南,502,1007,0,501,4,,430000,长沙,147,241,0,92,2,430100
湖南省,湖南,502,1007,0,501,4,,430000,岳阳,91,155,0,63,1,430600
湖南省,湖南,502,1007,0,501,4,,430000,常德,45,79,0,34,0,430700
湖南省,湖南,502,1007,0,501,4,,430000,株洲,43,78,0,35,0,430200
湖南省,湖南,502,1007,0,501,4,,430000,娄底,41,76,0,35,0,431300
湖南省,湖南,502,1007,0,501,4,,430000,邵阳,33,101,0,67,1,430500
湖南省,湖南,502,1007,0,501,4,,430000,益阳,29,59,0,30,0,430900
湖南省,湖南,502,1007,0,501,4,,430000,衡阳,20,48,0,28,0,430400
湖南省,湖南,502,1007,0,501,4,,430000,湘潭,19,35,0,16,0,430300
湖南省,湖南,502,1007,0,501,4,,430000,永州,13,43,0,30,0,431100
湖南省,湖南,502,1007,0,501,4,,430000,郴州,13,39,0,26,0,431000
湖南省,湖南,502,1007,0,501,4,,430000,怀化,6,40,0,34,0,431200
湖南省,湖南,502,1007,0,501,4,,430000,湘西自治州,2,8,0,6,0,433100
湖南省,湖南,502,1007,0,501,4,,430000,张家界,0,5,0,5,0,430800
黑龙江省,黑龙江,368,464,0,85,11,,230000,哈尔滨,155,190,0,32,3,230100
黑龙江省,黑龙江,368,464,0,85,11,,230000,双鸭山,46,52,0,4,2,230500
黑龙江省,黑龙江,368,464,0,85,11,,230000,鸡西,44,46,0,2,0,230300
黑龙江省,黑龙江,368,464,0,85,11,,230000,齐齐哈尔,32,43,0,10,1,230200
黑龙江省,黑龙江,368,464,0,85,11,,230000,绥化,28,46,0,14,4,231200
黑龙江省,黑龙江,368,464,0,85,11,,230000,大庆,15,20,0,4,1,230600
黑龙江省,黑龙江,368,464,0,85,11,,230000,黑河,14,14,0,0,0,231100
黑龙江省,黑龙江,368,464,0,85,11,,230000,七台河,13,17,0,4,0,230900
黑龙江省,黑龙江,368,464,0,85,11,,230000,牡丹江,12,13,0,1,0,231000
黑龙江省,黑龙江,368,464,0,85,11,,230000,佳木斯,4,15,0,11,0,230800
黑龙江省,黑龙江,368,464,0,85,11,,230000,鹤岗,3,5,0,2,0,230400
黑龙江省,黑龙江,368,464,0,85,11,,230000,大兴安岭,1,2,0,1,0,232700
黑龙江省,黑龙江,368,464,0,85,11,,230000,伊春,1,1,0,0,0,230700
江苏省,江苏,366,629,0,263,0,,320000,南京,60,92,0,32,0,320100
江苏省,江苏,366,629,0,263,0,,320000,苏州,56,87,0,31,0,320500
江苏省,江苏,366,629,0,263,0,,320000,淮安,38,66,0,28,0,320800
江苏省,江苏,366,629,0,263,0,,320000,徐州,37,79,0,42,0,320300
江苏省,江苏,366,629,0,263,0,,320000,无锡,34,55,0,21,0,320200
江苏省,江苏,366,629,0,263,0,,320000,连云港,34,48,0,14,0,320700
江苏省,江苏,366,629,0,263,0,,320000,常州,30,50,0,20,0,320400
江苏省,江苏,366,629,0,263,0,,320000,南通,21,40,0,19,0,320600
江苏省,江苏,366,629,0,263,0,,320000,泰州,16,37,0,21,0,321200
江苏省,江苏,366,629,0,263,0,,320000,扬州,14,23,0,9,0,321000
江苏省,江苏,366,629,0,263,0,,320000,盐城,13,27,0,14,0,320900
江苏省,江苏,366,629,0,263,0,,320000,镇江,7,12,0,5,0,321100
江苏省,江苏,366,629,0,263,0,,320000,宿迁,6,13,0,7,0,321300
山东省,山东,348,543,0,193,2,,370000,济南,34,47,0,13,0,370100
山东省,山东,348,543,0,193,2,,370000,烟台,34,47,0,13,0,370600
山东省,山东,348,543,0,193,2,,370000,潍坊,33,44,0,11,0,370700
山东省,山东,348,543,0,193,2,,370000,济宁,32,52,0,20,0,370800
山东省,山东,348,543,0,193,2,,370000,青岛,31,58,0,26,1,370200
山东省,山东,348,543,0,193,2,,370000,威海,29,38,0,9,0,371000
山东省,山东,348,543,0,193,2,,370000,德州,27,37,0,9,1,371400
山东省,山东,348,543,0,193,2,,370000,聊城,26,38,0,12,0,371500
山东省,山东,348,543,0,193,2,,370000,泰安,26,32,0,6,0,370900
山东省,山东,348,543,0,193,2,,370000,淄博,24,29,0,5,0,370300
山东省,山东,348,543,0,193,2,,370000,枣庄,17,24,0,7,0,370400
山东省,山东,348,543,0,193,2,,370000,临沂,13,48,0,35,0,371300
山东省,山东,348,543,0,193,2,,370000,日照,12,16,0,4,0,371100
山东省,山东,348,543,0,193,2,,370000,菏泽,5,18,0,13,0,371700
山东省,山东,348,543,0,193,2,,370000,滨州,5,15,0,10,0,371600
四川省,四川,342,508,0,163,3,,510000,成都,83,140,0,56,1,510100
四川省,四川,342,508,0,163,3,,510000,甘孜州,56,62,0,6,0,513300
四川省,四川,342,508,0,163,3,,510000,达州,31,39,0,8,0,511700
四川省,四川,342,508,0,163,3,,510000,南充,26,38,0,12,0,511300
四川省,四川,342,508,0,163,3,,510000,巴中,21,24,0,3,0,511900
四川省,四川,342,508,0,163,3,,510000,广安,16,30,0,14,0,511600
四川省,四川,342,508,0,163,3,,510000,内江,16,22,0,6,0,511000
四川省,四川,342,508,0,163,3,,510000,泸州,16,19,0,3,0,510500
四川省,四川,342,508,0,163,3,,510000,德阳,16,17,0,1,0,510600
四川省,四川,342,508,0,163,3,,510000,绵阳,13,22,0,9,0,510700
四川省,四川,342,508,0,163,3,,510000,遂宁,8,17,0,9,0,510900
四川省,四川,342,508,0,163,3,,510000,凉山州,8,13,0,5,0,513400
四川省,四川,342,508,0,163,3,,510000,自贡,7,9,0,2,0,510300
四川省,四川,342,508,0,163,3,,510000,宜宾,6,12,0,6,0,511500
四川省,四川,342,508,0,163,3,,510000,眉山,6,8,0,2,0,511400
四川省,四川,342,508,0,163,3,,510000,攀枝花,5,16,0,11,0,510400
四川省,四川,342,508,0,163,3,,510000,雅安,5,7,0,2,0,511800
四川省,四川,342,508,0,163,3,,510000,广元,3,6,0,3,0,510800
四川省,四川,342,508,0,163,3,,510000,乐山,1,3,0,2,0,511100
四川省,四川,342,508,0,163,3,,510000,资阳,1,3,0,2,0,512000
四川省,四川,342,508,0,163,3,,510000,阿坝州,0,1,0,1,0,513200
四川省,四川,342,508,0,163,3,,510000,待明确地区,-2,0,0,0,2,0
重庆市,重庆,323,553,0,225,5,,500000,万州区,69,108,0,36,3,500101
重庆市,重庆,323,553,0,225,5,,500000,江北区,23,28,0,5,0,500105
重庆市,重庆,323,553,0,225,5,,500000,合川区,16,23,0,7,0,500117
重庆市,重庆,323,553,0,225,5,,500000,綦江区,16,23,0,7,0,500110
重庆市,重庆,323,553,0,225,5,,500000,潼南区,16,18,0,2,0,500152
重庆市,重庆,323,553,0,225,5,,500000,垫江县,14,20,0,6,0,500231
重庆市,重庆,323,553,0,225,5,,500000,奉节县,14,20,0,6,0,500236
重庆市,重庆,323,553,0,225,5,,500000,长寿区,12,21,0,9,0,500115
重庆市,重庆,323,553,0,225,5,,500000,南岸区,12,15,0,3,0,500108
重庆市,重庆,323,553,0,225,5,,500000,两江新区,10,17,0,7,0,-1
重庆市,重庆,323,553,0,225,5,,500000,云阳县,9,25,0,16,0,500235
重庆市,重庆,323,553,0,225,5,,500000,九龙坡区,9,20,0,10,1,500107
重庆市,重庆,323,553,0,225,5,,500000,忠县,9,20,0,11,0,500233
重庆市,重庆,323,553,0,225,5,,500000,渝北区,9,16,0,7,0,500112
重庆市,重庆,323,553,0,225,5,,500000,大足区,9,14,0,5,0,500111
重庆市,重庆,323,553,0,225,5,,500000,渝中区,8,20,0,12,0,500103
重庆市,重庆,323,553,0,225,5,,500000,石柱县,7,14,0,7,0,500240
重庆市,重庆,323,553,0,225,5,,500000,丰都县,7,10,0,3,0,500230
重庆市,重庆,323,553,0,225,5,,500000,沙坪坝区,7,8,0,1,0,500106
重庆市,重庆,323,553,0,225,5,,500000,开州区,6,20,0,13,1,500154
重庆市,重庆,323,553,0,225,5,,500000,铜梁区,6,9,0,3,0,500151
重庆市,重庆,323,553,0,225,5,,500000,巫山县,5,10,0,5,0,500237
重庆市,重庆,323,553,0,225,5,,500000,荣昌区,5,9,0,4,0,500153
重庆市,重庆,323,553,0,225,5,,500000,巫溪县,4,13,0,9,0,500238
重庆市,重庆,323,553,0,225,5,,500000,巴南区,4,6,0,2,0,500113
重庆市,重庆,323,553,0,225,5,,500000,璧山区,3,9,0,6,0,500120
重庆市,重庆,323,553,0,225,5,,500000,永川区,3,5,0,2,0,500118
重庆市,重庆,323,553,0,225,5,,500000,高新区,3,4,0,1,0,0
重庆市,重庆,323,553,0,225,5,,500000,大渡口区,2,7,0,5,0,500104
重庆市,重庆,323,553,0,225,5,,500000,彭水县,2,2,0,0,0,500243
重庆市,重庆,323,553,0,225,5,,500000,江津区,1,4,0,3,0,500116
重庆市,重庆,323,553,0,225,5,,500000,涪陵区,1,3,0,2,0,500102
重庆市,重庆,323,553,0,225,5,,500000,酉阳县,1,1,0,0,0,0
重庆市,重庆,323,553,0,225,5,,500000,万盛经开区,1,1,0,0,0,0
重庆市,重庆,323,553,0,225,5,,500000,梁平区,0,4,0,4,0,500155
重庆市,重庆,323,553,0,225,5,,500000,黔江区,0,2,0,2,0,500114
重庆市,重庆,323,553,0,225,5,,500000,城口县,0,2,0,2,0,500229
重庆市,重庆,323,553,0,225,5,,500000,武隆区,0,1,0,1,0,500156
重庆市,重庆,323,553,0,225,5,,500000,秀山县,0,1,0,1,0,500241
北京市,北京,261,387,0,122,4,,110000,海淀区,60,60,0,0,0,110108
北京市,北京,261,387,0,122,4,,110000,朝阳区,58,58,0,0,0,110105
北京市,北京,261,387,0,122,4,,110000,西城区,47,47,0,0,0,110102
北京市,北京,261,387,0,122,4,,110000,丰台区,37,40,0,3,0,110106
北京市,北京,261,387,0,122,4,,110000,大兴区,37,39,0,2,0,110115
北京市,北京,261,387,0,122,4,,110000,昌平区,29,29,0,0,0,110114
北京市,北京,261,387,0,122,4,,110000,外地来京人员,24,26,0,2,0,-1
北京市,北京,261,387,0,122,4,,110000,通州区,17,18,0,1,0,110112
北京市,北京,261,387,0,122,4,,110000,房山区,13,16,0,3,0,110111
北京市,北京,261,387,0,122,4,,110000,石景山区,13,14,0,1,0,110107
北京市,北京,261,387,0,122,4,,110000,东城区,11,12,0,1,0,110101
北京市,北京,261,387,0,122,4,,110000,顺义区,10,10,0,0,0,110113
北京市,北京,261,387,0,122,4,,110000,怀柔区,7,7,0,0,0,110116
北京市,北京,261,387,0,122,4,,110000,密云区,7,7,0,0,0,110118
北京市,北京,261,387,0,122,4,,110000,门头沟区,3,3,0,0,0,110109
