provinceName,provinceShortName,confirmedCount_sum,suspectedCount_sum,curedCount_sum,deadCount_sum,comment,locationId_s,cityName,confirmedCount,suspectedCount,curedCount,deadCount,locationId
湖北省,湖北,31728,0,2222,974,,420000,武汉,18454,0,1207,748,420100
湖北省,湖北,31728,0,2222,974,,420000,孝感,2642,0,139,41,420900
湖北省,湖北,31728,0,2222,974,,420000,黄冈,2332,0,279,52,421100
湖北省,湖北,31728,0,2222,974,,420000,随州,1095,0,26,12,421300
湖北省,湖北,31728,0,2222,974,,420000,荆州,1075,0,55,17,421000
湖北省,湖北,31728,0,2222,974,,420000,襄阳,1063,0,49,12,420600
湖北省,湖北,31728,0,2222,974,,420000,黄石,835,0,82,5,420200
湖北省,湖北,31728,0,2222,974,,420000,鄂州,790,0,61,26,420700
湖北省,湖北,31728,0,2222,974,,420000,宜昌,772,0,52,8,420500
湖北省,湖北,31728,0,2222,974,,420000,荆门,656,0,69,21,420800
湖北省,湖北,31728,0,2222,974,,420000,咸宁,515,0,51,5,421200
湖北省,湖北,31728,0,2222,974,,420000,十堰,505,0,59,1,420300
湖北省,湖北,31728,0,2222,974,,420000,仙桃,438,0,41,11,429004
湖北省,湖北,31728,0,2222,974,,420000,天门,261,0,12,10,429006
湖北省,湖北,31728,0,2222,974,,420000,恩施州,195,0,31,2,422800
湖北省,湖北,31728,0,2222,974,,420000,潜江,90,0,3,3,429005
湖北省,湖北,31728,0,2222,974,,420000,神农架林区,10,0,6,0,429021
广东省,广东,1177,0,189,1,,440000,深圳,375,0,56,0,440300
广东省,广东,1177,0,189,1,,440000,广州,317,0,49,0,440100
广东省,广东,1177,0,189,1,,440000,珠海,86,0,4,0,440400
广东省,广东,1177,0,189,1,,440000,佛山,70,0,4,0,440600
广东省,广东,1177,0,189,1,,440000,东莞,62,0,3,0,441900
广东省,广东,1177,0,189,1,,440000,中山,58,0,14,0,442000
广东省,广东,1177,0,189,1,,440000,惠州,53,0,4,0,441300
广东省,广东,1177,0,189,1,,440000,汕头,25,0,6,0,440500
广东省,广东,1177,0,189,1,,440000,湛江,21,0,7,0,440800
广东省,广东,1177,0,189,1,,440000,江门,20,0,4,0,440700
广东省,广东,1177,0,189,1,,440000,肇庆,15,0,4,1,441200
广东省,广东,1177,0,189,1,,440000,阳江,13,0,1,0,441700
广东省,广东,1177,0,189,1,,440000,梅州,13,0,4,0,441400
广东省,广东,1177,0,189,1,,440000,茂名,11,0,1,0,440900
广东省,广东,1177,0,189,1,,440000,清远,10,0,5,0,441800
广东省,广东,1177,0,189,1,,440000,揭阳,8,0,3,0,445200
广东省,广东,1177,0,189,1,,440000,韶关,7,0,3,0,440200
广东省,广东,1177,0,189,1,,440000,汕尾,5,0,1,0,441500
广东省,广东,1177,0,189,1,,440000,潮州,5,0,0,0,445100
广东省,广东,1177,0,189,1,,440000,河源,3,0,1,0,441600
广东省,广东,1177,0,189,1,,440000,待明确地区,0,0,15,0,0
浙江省,浙江,1117,0,250,0,,330000,温州,474,0,99,0,330300
浙江省,浙江,1117,0,250,0,,330000,杭州,157,0,47,0,330100
浙江省,浙江,1117,0,250,0,,330000,宁波,151,0,18,0,330200
浙江省,浙江,1117,0,250,0,,330000,台州,143,0,35,0,331000
浙江省,浙江,1117,0,250,0,,330000,金华,53,0,16,0,330700
浙江省,浙江,1117,0,250,0,,330000,绍兴,41,0,12,0,330600
