id,createTime,modifyTime,tags,countryType,continents,provinceId,provinceName,provinceShortName,cityName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,comment,sort,operator,locationId,countryShortCode
784423,1583383313000,1583383313000,,2,欧洲,10,克罗地亚,,,10,10,0,0,0,,0,zhangjing1,965005,HRV
784441,1583383313000,1583383313000,,2,欧洲,10,丹麦,,,10,10,0,0,0,,0,zhangjing1,962001,DNK
784503,1583383313000,1583383313000,,2,欧洲,10,圣马力诺,,,10,10,0,0,0,,0,zhangjing1,965012,SMR
784427,1583383313000,1583383313000,,2,欧洲,10,希腊,,,9,9,0,0,0,,0,zhangjing1,965007,GRC
784425,1583383313000,1583383313000,,2,非洲,10,阿尔及利亚,,,8,8,0,0,0,,0,zhangjing1,981001,DZA
784499,1583383313000,1583383313000,,2,亚洲,10,卡塔尔,,,7,7,0,0,0,,0,zhangjing1,955015,QAT
784502,1583383313000,1583383313000,,2,南美洲,10,厄瓜多尔,,,7,7,0,0,0,,0,zhangjing1,973006,ECU
784383,1583383313000,1583383313000,,2,欧洲,10,芬兰,,,6,7,0,1,0,,0,zhangjing1,962002,FIN
784448,1583383313000,1583383313000,,2,欧洲,10,白俄罗斯,,,6,6,0,0,0,,0,zhangjing1,964001,BLR
784428,1583383313000,1583383313000,,2,亚洲,10,巴基斯坦,,,5,5,0,0,0,,0,zhangjing1,953006,PAK
784450,1583383313000,1583383313000,,2,北美洲,10,墨西哥,,,5,6,0,1,0,,0,zhangjing1,971003,MEX
784505,1583383313000,1583383313000,,2,欧洲,10,捷克,,,5,5,0,0,0,,0,zhangjing1,963002,CZE
784600,1583383313000,1583383313000,,2,欧洲,10,葡萄牙,,,5,5,0,0,0,,0,zhangjing1,965010,PRT
784439,1583383313000,1583383313000,,2,欧洲,10,罗马尼亚,,,3,4,0,1,0,,0,zhangjing1,965011,ROM
784447,1583383313000,1583383313000,,2,大洋洲,10,新西兰,,,3,3,0,0,0,,0,zhangjing1,990007,NZL
784449,1583383313000,1583383313000,,2,亚洲,10,阿塞拜疆,,,3,3,0,0,0,,0,zhangjing1,955003,AZE
784508,1583383313000,1583383313000,,2,亚洲,10,格鲁吉亚,,,3,3,0,0,0,,0,zhangjing1,955006,GEO
784429,1583383313000,1583383313000,,2,南美洲,10,巴西,,,2,2,0,0,0,,0,zhangjing1,973003,BRA
784500,1583383313000,1583383313000,,2,欧洲,10,爱尔兰,,,2,2,0,0,0,,0,zhangjing1,961003,IRL
784507,1583383313000,1583383313000,,2,亚洲,10,印度尼西亚,,,2,2,0,0,0,,0,zhangjing1,952005,IDN
784597,1583383313000,1583383313000,,2,非洲,10,塞内加尔,,,2,2,0,0,0,,0,zhangjing1,982014,SEN
784386,1583383313000,1583383313000,,2,欧洲,10,俄罗斯,,,1,3,0,2,0,,0,zhangjing1,964006,RUS
784389,1583383313000,1583383313000,,2,亚洲,10,菲律宾,,,1,3,0,1,1,,0,zhangjing1,952008,PHL
784401,1583383313000,1583383313000,,2,非洲,10,埃及,,,1,2,0,1,0,,0,zhangjing1,981002,EGY
784421,1583383313000,1583383313000,,2,亚洲,10,阿富汗,,,1,1,0,0,0,,0,zhangjing1,955001,AFG
784440,1583383313000,1583383313000,,2,欧洲,10,爱沙尼亚,,,1,1,0,0,0,,0,zhangjing1,964002,EST
784443,1583383313000,1583383313000,,2,欧洲,10,北马其顿,,,1,1,0,0,0,,0,zhangjing1,0,MKD
784445,1583383313000,1583383313000,,2,非洲,10,尼日利亚,,,1,1,0,0,0,,0,zhangjing1,982013,NGA
784446,1583383313000,1583383313000,,2,欧洲,10,立陶宛,,,1,1,0,0,0,,0,zhangjing1,964004,LTU
784467,1583383313000,1583383313000,,2,欧洲,10,摩纳哥,,,1,1,0,0,0,,0,zhangjing1,961005,MCO
784501,1583383313000,1583383313000,,2,欧洲,10,卢森堡,,,1,1,0,0,0,,0,zhangjing1,961004,LUX
784504,1583383313000,1583383313000,,2,亚洲,10,亚美尼亚,,,1,1,0,0,0,,0,zhangjing1,955002,ARM
784506,1583383313000,1583383313000,,2,北美洲,10,多米尼加,,,1,1,0,0,0,,0,zhangjing1,974006,DOM
784509,1583383313000,1583383313000,,2,欧洲,10,安道尔,,,1,1,0,0,0,,0,zhangjing1,965002,AND
784510,1583383313000,1583383313000,,2,亚洲,10,沙特阿拉伯,,,1,1,0,0,0,,0,zhangjing1,955016,SAU
784596,1583383313000,1583383313000,,2,欧洲,10,乌克兰,,,1,1,0,0,0,,0,zhangjing1,964007,UKR
784598,1583383313000,1583383313000,,2,非洲,10,摩洛哥,,,1,1,0,0,0,,0,zhangjing1,981004,MAR
784599,1583383313000,1583383313000,,2,亚洲,10,约旦,,,1,1,0,0,0,,0,zhangjing1,955010,JOR
784651,1583383313000,1583383313000,,2,南美洲,10,智利,,,1,1,0,0,0,,0,zhangjing1,973004,CHL
784652,1583383313000,1583383313000,,2,南美洲,10,阿根廷,,,1,1,0,0,0,,0,zhangjing1,973001,ARG
784686,1583383314000,1583383314000,,2,欧洲,10,列支敦士登,,,1,1,0,0,0,,0,zhangjing1,963005,LIE
784723,1583383314000,1583383314000,,2,非洲,10,突尼斯,,,1,1,0,0,0,,0,zhangjing1,981006,TUN
784724,1583383314000,1583383314000,,2,欧洲,10,拉脱维亚,,,1,1,0,0,0,,0,zhangjing1,964003,LVA
784865,1583383314000,1583383314000,,2,欧洲,10,波兰,,,1,1,0,0,0,,0,zhangjing1,963006,POL
784374,1583383313000,1583383313000,,2,亚洲,9,越南,,,0,16,0,16,0,,0,zhangjing1,952011,NVM
784375,1583383313000,1583383313000,,2,亚洲,10,尼泊尔,,,0,1,0,1,0,,0,zhangjing1,953005,NPL
784378,1583383313000,1583383313000,,2,亚洲,10,柬埔寨,,,0,1,0,1,0,,0,zhangjing1,952003,KHM
784380,1583383313000,1583383313000,,2,亚洲,10,斯里兰卡,,,0,1,0,1,0,,0,zhangjing1,953007,LKA
