id,createTime,modifyTime,tags,countryType,continents,provinceId,provinceName,provinceShortName,cityName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,comment,sort,operator,locationId,countryShortCode
766861,1583288138000,1583288138000,,2,欧洲,10,奥地利,,,24,24,0,0,0,,0,wangbingbing,963001,AUT
766879,1583288138000,1583288138000,,2,欧洲,10,荷兰,,,24,24,0,0,0,,0,wangbingbing,961006,NLD
766817,1583288137000,1583288137000,,2,亚洲,10,阿联酋,,,22,27,0,5,0,,0,wangbingbing,955019,ARE
766804,1583288137000,1583288137000,,2,亚洲,4,马来西亚,,,14,36,0,22,0,,0,wangbingbing,952007,MYS
766886,1583288138000,1583288138000,,2,欧洲,10,冰岛,,,14,14,0,0,0,,0,wangbingbing,962003,ISL
766835,1583288138000,1583288138000,,2,欧洲,10,比利时,,,12,13,0,1,0,,0,wangbingbing,961001,BEL
766802,1583288137000,1583288137000,,2,亚洲,2,泰国,,,11,43,0,31,1,,0,wangbingbing,952010,THA
766852,1583288138000,1583288138000,,2,亚洲,10,黎巴嫩,,,10,10,0,0,0,,0,wangbingbing,955012,LBN
766857,1583288138000,1583288138000,,2,亚洲,10,阿曼,,,10,12,0,2,0,,0,wangbingbing,955013,OMN
766876,1583288138000,1583288138000,,2,欧洲,10,丹麦,,,10,10,0,0,0,,0,wangbingbing,962001,DNK
766851,1583288138000,1583288138000,,2,亚洲,10,以色列,,,9,10,0,1,0,,0,wangbingbing,955009,ISR
766858,1583288138000,1583288138000,,2,欧洲,10,克罗地亚,,,9,9,0,0,0,,0,wangbingbing,965005,HRV
766862,1583288138000,1583288138000,,2,欧洲,10,希腊,,,7,7,0,0,0,,0,wangbingbing,965007,GRC
766934,1583288138000,1583288138000,,2,亚洲,10,卡塔尔,,,7,7,0,0,0,,0,wangbingbing,955015,QAT
766937,1583288138000,1583288138000,,2,南美洲,10,厄瓜多尔,,,7,7,0,0,0,,0,wangbingbing,973006,ECU
766818,1583288137000,1583288137000,,2,欧洲,10,芬兰,,,5,6,0,1,0,,0,wangbingbing,962002,FIN
766863,1583288138000,1583288138000,,2,亚洲,10,巴基斯坦,,,5,5,0,0,0,,0,wangbingbing,953006,PAK
766940,1583288138000,1583288138000,,2,欧洲,10,捷克,,,5,5,0,0,0,,0,wangbingbing,963002,CZE
766883,1583288138000,1583288138000,,2,欧洲,10,白俄罗斯,,,4,4,0,0,0,,0,wangbingbing,964001,BLR
766885,1583288138000,1583288138000,,2,北美洲,10,墨西哥,,,4,5,0,1,0,,0,wangbingbing,971003,MEX
766819,1583288137000,1583288137000,,2,亚洲,10,印度,,,3,6,0,3,0,,0,wangbingbing,953003,IND
766874,1583288138000,1583288138000,,2,欧洲,10,罗马尼亚,,,3,4,0,1,0,,0,wangbingbing,965011,ROM
766884,1583288138000,1583288138000,,2,亚洲,10,阿塞拜疆,,,3,3,0,0,0,,0,wangbingbing,955003,AZE
766943,1583288138000,1583288138000,,2,亚洲,10,格鲁吉亚,,,3,3,0,0,0,,0,wangbingbing,955006,GEO
766864,1583288138000,1583288138000,,2,南美洲,10,巴西,,,2,2,0,0,0,,0,wangbingbing,973003,BRA
766882,1583288138000,1583288138000,,2,大洋洲,10,新西兰,,,2,2,0,0,0,,0,wangbingbing,990007,NZL
766935,1583288138000,1583288138000,,2,欧洲,10,爱尔兰,,,2,2,0,0,0,,0,wangbingbing,961003,IRL
766942,1583288138000,1583288138000,,2,亚洲,10,印度尼西亚,,,2,2,0,0,0,,0,wangbingbing,952005,IDN
767053,1583288138000,1583288138000,,2,欧洲,10,葡萄牙,,,2,2,0,0,0,,0,wangbingbing,965010,PRT
766824,1583288137000,1583288137000,,2,亚洲,10,菲律宾,,,1,3,0,1,1,,0,wangbingbing,952008,PHL
766836,1583288138000,1583288138000,,2,非洲,10,埃及,,,1,2,0,1,0,,0,wangbingbing,981002,EGY
766856,1583288138000,1583288138000,,2,亚洲,10,阿富汗,,,1,1,0,0,0,,0,wangbingbing,955001,AFG
766860,1583288138000,1583288138000,,2,非洲,10,阿尔及利亚,,,1,1,0,0,0,,0,wangbingbing,981001,DZA
766875,1583288138000,1583288138000,,2,欧洲,10,爱沙尼亚,,,1,1,0,0,0,,0,wangbingbing,964002,EST
766878,1583288138000,1583288138000,,2,欧洲,10,北马其顿,,,1,1,0,0,0,,0,wangbingbing,0,MKD
766880,1583288138000,1583288138000,,2,非洲,10,尼日利亚,,,1,1,0,0,0,,0,wangbingbing,982013,NGA
766881,1583288138000,1583288138000,,2,欧洲,10,立陶宛,,,1,1,0,0,0,,0,wangbingbing,964004,LTU
766902,1583288138000,1583288138000,,2,欧洲,10,摩纳哥,,,1,1,0,0,0,,0,wangbingbing,961005,MCO
766936,1583288138000,1583288138000,,2,欧洲,10,卢森堡,,,1,1,0,0,0,,0,wangbingbing,961004,LUX
766938,1583288138000,1583288138000,,2,欧洲,10,圣马力诺,,,1,1,0,0,0,,0,wangbingbing,965012,SMR
766939,1583288138000,1583288138000,,2,亚洲,10,亚美尼亚,,,1,1,0,0,0,,0,wangbingbing,955002,ARM
766941,1583288138000,1583288138000,,2,北美洲,10,多米尼加,,,1,1,0,0,0,,0,wangbingbing,974006,DOM
766944,1583288138000,1583288138000,,2,欧洲,10,安道尔,,,1,1,0,0,0,,0,wangbingbing,965002,AND
766945,1583288138000,1583288138000,,2,亚洲,10,沙特阿拉伯,,,1,1,0,0,0,,0,wangbingbing,955016,SAU
767049,1583288138000,1583288138000,,2,欧洲,10,乌克兰,,,1,1,0,0,0,,0,wangbingbing,964007,UKR
767050,1583288138000,1583288138000,,2,非洲,10,塞内加尔,,,1,1,0,0,0,,0,wangbingbing,982014,SEN
767051,1583288138000,1583288138000,,2,非洲,10,摩洛哥,,,1,1,0,0,0,,0,wangbingbing,981004,MAR
767052,1583288138000,1583288138000,,2,亚洲,10,约旦,,,1,1,0,0,0,,0,wangbingbing,955010,JOR
767104,1583288138000,1583288138000,,2,南美洲,10,智利,,,1,1,0,0,0,,0,wangbingbing,973004,CHL
767105,1583288138000,1583288138000,,2,南美洲,10,阿根廷,,,1,1,0,0,0,,0,wangbingbing,973001,ARG
767139,1583288138000,1583288138000,,2,欧洲,10,列支敦士登,,,1,1,0,0,0,,0,wangbingbing,963005,LIE
767176,1583288138000,1583288138000,,2,非洲,10,突尼斯,,,1,1,0,0,0,,0,wangbingbing,981006,TUN
767177,1583288138000,1583288138000,,2,欧洲,10,拉脱维亚,,,1,1,0,0,0,,0,wangbingbing,964003,LVA
766809,1583288137000,1583288137000,,2,亚洲,9,越南,,,0,16,0,16,0,,0,wangbingbing,952011,NVM
766810,1583288137000,1583288137000,,2,亚洲,10,尼泊尔,,,0,1,0,1,0,,0,wangbingbing,953005,NPL
766813,1583288137000,1583288137000,,2,亚洲,10,柬埔寨,,,0,1,0,1,0,,0,wangbingbing,952003,KHM
766815,1583288137000,1583288137000,,2,亚洲,10,斯里兰卡,,,0,1,0,1,0,,0,wangbingbing,953007,LKA
766821,1583288137000,1583288137000,,2,欧洲,10,俄罗斯,,,0,2,0,2,0,,0,wangbingbing,964006,RUS
