provinceName,provinceShortName,confirmedCount_sum,suspectedCount_sum,curedCount_sum,deadCount_sum,comment,locationId_s,cityName,confirmedCount,suspectedCount,curedCount,deadCount,locationId
湖北省,湖北,33366,0,2639,1068,,420000,武汉,19558,0,1378,820,420100
湖北省,湖北,33366,0,2639,1068,,420000,孝感,2751,0,179,45,420900
湖北省,湖北,33366,0,2639,1068,,420000,黄冈,2398,0,338,54,421100
湖北省,湖北,33366,0,2639,1068,,420000,随州,1129,0,51,12,421300
湖北省,湖北,33366,0,2639,1068,,420000,荆州,1110,0,79,21,421000
湖北省,湖北,33366,0,2639,1068,,420000,襄阳,1088,0,60,12,420600
湖北省,湖北,33366,0,2639,1068,,420000,黄石,874,0,96,6,420200
湖北省,湖北,33366,0,2639,1068,,420000,鄂州,861,0,72,28,420700
湖北省,湖北,33366,0,2639,1068,,420000,宜昌,784,0,62,8,420500
湖北省,湖北,33366,0,2639,1068,,420000,荆门,696,0,81,24,420800
湖北省,湖北,33366,0,2639,1068,,420000,十堰,536,0,70,1,420300
湖北省,湖北,33366,0,2639,1068,,420000,咸宁,525,0,65,6,421200
湖北省,湖北,33366,0,2639,1068,,420000,仙桃,460,0,43,13,429004
湖北省,湖北,33366,0,2639,1068,,420000,天门,293,0,12,10,429006
湖北省,湖北,33366,0,2639,1068,,420000,恩施州,203,0,38,3,422800
湖北省,湖北,33366,0,2639,1068,,420000,潜江,90,0,8,5,429005
湖北省,湖北,33366,0,2639,1068,,420000,神农架林区,10,0,7,0,429021
广东省,广东,1219,0,241,1,,440000,深圳,386,0,66,0,440300
广东省,广东,1219,0,241,1,,440000,广州,323,0,49,0,440100
广东省,广东,1219,0,241,1,,440000,珠海,87,0,4,0,440400
广东省,广东,1219,0,241,1,,440000,佛山,78,0,15,0,440600
广东省,广东,1219,0,241,1,,440000,东莞,67,0,7,0,441900
广东省,广东,1219,0,241,1,,440000,中山,62,0,16,0,442000
广东省,广东,1219,0,241,1,,440000,惠州,54,0,4,0,441300
广东省,广东,1219,0,241,1,,440000,汕头,25,0,6,0,440500
广东省,广东,1219,0,241,1,,440000,湛江,21,0,9,0,440800
广东省,广东,1219,0,241,1,,440000,江门,21,0,4,0,440700
广东省,广东,1219,0,241,1,,440000,肇庆,16,0,7,1,441200
广东省,广东,1219,0,241,1,,440000,阳江,13,0,1,0,441700
广东省,广东,1219,0,241,1,,440000,梅州,13,0,4,0,441400
广东省,广东,1219,0,241,1,,440000,茂名,13,0,1,0,440900
广东省,广东,1219,0,241,1,,440000,清远,12,0,5,0,441800
广东省,广东,1219,0,241,1,,440000,揭阳,8,0,3,0,445200
广东省,广东,1219,0,241,1,,440000,韶关,7,0,3,0,440200
广东省,广东,1219,0,241,1,,440000,汕尾,5,0,1,0,441500
广东省,广东,1219,0,241,1,,440000,潮州,5,0,0,0,445100
广东省,广东,1219,0,241,1,,440000,河源,3,0,1,0,441600
广东省,广东,1219,0,241,1,,440000,待明确地区,0,0,35,0,0
河南省,河南,1135,0,233,8,参考卫健委统计口径，部分县区与地级市合并,410000,信阳,231,0,38,0,411500
河南省,河南,1135,0,233,8,参考卫健委统计口径，部分县区与地级市合并,410000,南阳,138,0,32,2,411300
河南省,河南,1135,0,233,8,参考卫健委统计口径，部分县区与地级市合并,410000,郑州,137,0,42,0,410100
河南省,河南,1135,0,233,8,参考卫健委统计口径，部分县区与地级市合并,410000,驻马店,128,0,31,0,411700
河南省,河南,1135,0,233,8,参考卫健委统计口径，部分县区与地级市合并,410000,商丘,86,0,14,0,411400
河南省,河南,1135,0,233,8,参考卫健委统计口径，部分县区与地级市合并,410000,周口,66,0,17,0,411600
河南省,河南,1135,0,233,8,参考卫健委统计口径，部分县区与地级市合并,410000,平顶山,55,0,15,1,410400
河南省,河南,1135,0,233,8,参考卫健委统计口径，部分县区与地级市合并,410000,新乡,53,0,7,1,410700
河南省,河南,1135,0,233,8,参考卫健委统计口径，部分县区与地级市合并,410000,安阳,49,0,10,0,410500
河南省,河南,1135,0,233,8,参考卫健委统计口径，部分县区与地级市合并,410000,许昌,34,0,2,0,411000
河南省,河南,1135,0,233,8,参考卫健委统计口径，部分县区与地级市合并,410000,漯河,33,0,6,0,411100
河南省,河南,1135,0,233,8,参考卫健委统计口径，部分县区与地级市合并,410000,洛阳,29,0,2,0,410300
河南省,河南,1135,0,233,8,参考卫健委统计口径，部分县区与地级市合并,410000,焦作,28,0,3,1,410800
河南省,河南,1135,0,233,8,参考卫健委统计口径，部分县区与地级市合并,410000,开封,25,0,2,0,410200
河南省,河南,1135,0,233,8,参考卫健委统计口径，部分县区与地级市合并,410000,鹤壁,19,0,4,0,410600
河南省,河南,1135,0,233,8,参考卫健委统计口径，部分县区与地级市合并,410000,濮阳,13,0,1,0,410900
河南省,河南,1135,0,233,8,参考卫健委统计口径，部分县区与地级市合并,410000,三门峡,7,0,3,0,411200
河南省,河南,1135,0,233,8,参考卫健委统计口径，部分县区与地级市合并,410000,济源,4,0,0,0,419001
河南省,河南,1135,0,233,8,参考卫健委统计口径，部分县区与地级市合并,410000,待明确地区,0,0,4,3,0
浙江省,浙江,1131,0,279,0,,330000,温州,481,0,107,0,330300
浙江省,浙江,1131,0,279,0,,330000,杭州,159,0,51,0,330100
