id,createTime,modifyTime,tags,countryType,continents,provinceId,provinceName,provinceShortName,cityName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,comment,sort,operator,locationId,countryShortCode
996420,1583978783000,1583978783000,,2,欧洲,10,意大利,,,10590,12462,0,1045,827,,0,xinyingxu,965008,ITA
996407,1583978783000,1583978783000,,2,亚洲,7,韩国,,,7520,7869,0,288,61,,0,xinyingxu,951004,KOR
996450,1583978783000,1583978783000,,2,亚洲,10,伊朗,,,5687,9000,0,2959,354,,0,xinyingxu,955007,IRN
996405,1583978783000,1583978783000,,2,欧洲,5,法国,,,2221,2281,0,12,48,,0,xinyingxu,961002,FRA
996422,1583978783000,1583978783000,,2,欧洲,10,西班牙,,,1952,2182,0,183,47,,0,xinyingxu,965015,ESP
996414,1583978783000,1583978783000,,2,欧洲,10,德国,,,1550,1567,0,14,3,,0,xinyingxu,963003,DEU
996408,1583978783000,1583978783000,,2,北美洲,8,美国,,,963,1004,0,10,31,,0,xinyingxu,971002,USA
996467,1583978783000,1583978783000,,2,欧洲,10,丹麦,,,513,514,0,1,0,,0,xinyingxu,962001,DNK
996406,1583978783000,1583978783000,,2,亚洲,6,日本,,,504,620,0,102,14,,0,xinyingxu,951002,JPN
996470,1583978783000,1583978783000,,2,欧洲,10,荷兰,,,498,503,0,0,5,,0,xinyingxu,961006,NLD
996423,1583978783000,1583978783000,,2,欧洲,10,瑞典,,,492,500,0,0,8,,0,xinyingxu,962005,SWE
996468,1583978783000,1583978783000,,2,欧洲,10,挪威,,,489,489,0,0,0,,0,xinyingxu,962004,NOR
996459,1583978783000,1583978783000,,2,欧洲,10,瑞士,,,470,476,0,3,3,,0,xinyingxu,963008,CHE
996514,1583978783000,1583978783000,,2,欧洲,10,英国,,,446,460,0,8,6,,0,xinyingxu,961007,GBR
996435,1583978783000,1583978783000,,2,欧洲,10,比利时,,,263,267,0,1,3,,0,xinyingxu,961001,BEL
996515,1583978783000,1583978783000,,2,亚洲,10,卡塔尔,,,263,263,0,0,0,,0,xinyingxu,955015,QAT
996437,1583978783000,1583978783000,,2,其他,10,钻石公主号邮轮,,,262,696,0,427,7,,0,xinyingxu,0,Princess
996461,1583978783000,1583978783000,,2,欧洲,10,奥地利,,,244,246,0,2,0,,0,xinyingxu,963001,AUT
996455,1583978783000,1583978783000,,2,亚洲,10,巴林,,,160,195,0,35,0,,0,xinyingxu,955004,BHR
996404,1583978783000,1583978783000,,2,亚洲,4,马来西亚,,,106,129,0,23,0,,0,xinyingxu,952007,MYS
996411,1583978783000,1583978783000,,2,大洋洲,10,澳大利亚,,,103,128,0,22,3,,0,xinyingxu,990001,AUS
996412,1583978783000,1583978783000,,2,北美洲,10,加拿大,,,102,107,0,4,1,,0,xinyingxu,971001,CAN
996451,1583978783000,1583978783000,,2,亚洲,10,以色列,,,95,97,0,2,0,,0,xinyingxu,955009,ISR
996521,1583978783000,1583978783000,,2,欧洲,10,捷克,,,91,91,0,0,0,,0,xinyingxu,963002,CZE
996477,1583978783000,1583978783000,,2,欧洲,10,冰岛,,,90,90,0,0,0,,0,xinyingxu,962003,ISL
996462,1583978783000,1583978783000,,2,欧洲,10,希腊,,,88,89,0,0,1,,0,xinyingxu,965007,GRC
996403,1583978783000,1583978783000,,2,亚洲,3,新加坡,,,84,166,0,82,0,,0,xinyingxu,952009,SGP
996454,1583978783000,1583978783000,,2,亚洲,10,科威特,,,69,69,0,0,0,,0,xinyingxu,955011,KWT
996417,1583978783000,1583978783000,,2,亚洲,10,阿联酋,,,67,74,0,7,0,,0,xinyingxu,955019,ARE
996519,1583978783000,1583978783000,,2,欧洲,10,圣马力诺,,,66,69,0,0,3,,0,xinyingxu,965012,SMR
996419,1583978783000,1583978783000,,2,亚洲,10,印度,,,65,68,0,3,0,,0,xinyingxu,953003,IND
996418,1583978783000,1583978783000,,2,欧洲,10,芬兰,,,64,65,0,1,0,,0,xinyingxu,962002,FIN
996579,1583978783000,1583978783000,,2,欧洲,10,葡萄牙,,,59,59,0,0,0,,0,xinyingxu,965010,PRT
996436,1583978783000,1583978783000,,2,非洲,10,埃及,,,58,67,0,8,1,,0,xinyingxu,981002,EGY
996464,1583978783000,1583978783000,,2,南美洲,10,巴西,,,52,52,0,0,0,,0,xinyingxu,973003,BRA
996452,1583978783000,1583978783000,,2,亚洲,10,黎巴嫩,,,50,52,0,1,1,,0,xinyingxu,955012,LBN
996453,1583978783000,1583978783000,,2,亚洲,10,伊拉克,,,45,68,0,15,8,,0,xinyingxu,955008,IRQ
996516,1583978783000,1583978783000,,2,欧洲,10,爱尔兰,,,42,43,0,0,1,,0,xinyingxu,961003,IRL
996424,1583978783000,1583978783000,,2,亚洲,10,菲律宾,,,33,35,0,1,1,,0,xinyingxu,952008,PHL
996671,1583978783000,1583978783000,,2,欧洲,10,波兰,,,31,31,0,0,0,,0,xinyingxu,963006,POL
996673,1583978783000,1583978783000,,2,欧洲,10,斯洛文尼亚,,,31,31,0,0,0,,0,xinyingxu,965014,SVN
996687,1583978783000,1583978783000,,2,亚洲,10,巴勒斯坦,,,30,30,0,0,0,,0,xinyingxu,955014,PSE
996421,1583978783000,1583978783000,,2,欧洲,10,俄罗斯,,,25,28,0,3,0,,0,xinyingxu,964006,RUS
996465,1583978783000,1583978783000,,2,欧洲,10,罗马尼亚,,,25,28,0,3,0,,0,xinyingxu,965011,ROU
996402,1583978783000,1583978783000,,2,亚洲,2,泰国,,,24,59,0,34,1,,0,xinyingxu,952010,THA
996523,1583978783000,1583978783000,,2,亚洲,10,印度尼西亚,,,24,27,0,2,1,,0,xinyingxu,952005,IDN
996524,1583978783000,1583978783000,,2,欧洲,10,格鲁吉亚,,,24,24,0,0,0,,0,xinyingxu,955006,GEO
996694,1583978783000,1583978783000,,2,北美洲,10,哥斯达黎加,,,22,22,0,0,0,,0,xinyingxu,972002,CRI
996526,1583978783000,1583978783000,,2,亚洲,10,沙特阿拉伯,,,21,21,0,0,0,,0,xinyingxu,955016,SAU
996460,1583978783000,1583978783000,,2,非洲,10,阿尔及利亚,,,20,20,0,0,0,,0,xinyingxu,981001,DZA
996409,1583978783000,1583978783000,,2,亚洲,9,越南,,,19,35,0,16,0,,0,xinyingxu,952011,VNM
996458,1583978783000,1583978783000,,2,欧洲,10,克罗地亚,,,19,19,0,0,0,,0,xinyingxu,965005,HRV
996592,1583978783000,1583978783000,,2,南美洲,10,阿根廷,,,18,19,0,0,1,,0,xinyingxu,973001,ARG
996691,1583978783000,1583978783000,,2,欧洲,10,塞尔维亚,,,18,18,0,0,0,,0,xinyingxu,965013,SRB
996463,1583978783000,1583978783000,,2,亚洲,10,巴基斯坦,,,17,18,0,1,0,,0,xinyingxu,953006,PAK
996591,1583978783000,1583978783000,,2,南美洲,10,智利,,,17,17,0,0,0,,0,xinyingxu,973004,CHL
996457,1583978783000,1583978783000,,2,亚洲,10,阿曼,,,16,18,0,2,0,,0,xinyingxu,955013,OMN
996466,1583978783000,1583978783000,,2,欧洲,10,爱沙尼亚,,,16,16,0,0,0,,0,xinyingxu,964002,EST
996518,1583978783000,1583978783000,,2,南美洲,10,厄瓜多尔,,,15,15,0,0,0,,0,xinyingxu,973006,ECU
996724,1583978783000,1583978783000,,2,欧洲,10,阿尔巴尼亚,,,15,15,0,0,0,,0,xinyingxu,965001,ALB
996692,1583978783000,1583978783000,,2,非洲,10,南非,,,13,13,0,0,0,,0,xinyingxu,984011,ZAF
996475,1583978783000,1583978783000,,2,亚洲,10,阿塞拜疆,,,10,13,0,3,0,,0,xinyingxu,955003,AZE
996620,1583978783000,1583978783000,,2,欧洲,10,拉脱维亚,,,10,10,0,0,0,,0,xinyingxu,964003,LVA
996718,1583978783000,1583978783000,,2,欧洲,10,斯洛伐克,,,10,10,0,0,0,,0,xinyingxu,963007,SVK
996819,1583978784000,1583978784000,,2,北美洲,10,巴拿马,,,10,11,0,0,1,,0,xinyingxu,972007,PAN
996469,1583978783000,1583978783000,,2,欧洲,10,北马其顿,,,9,9,0,0,0,,0,xinyingxu,0,MKD
996672,1583978783000,1583978783000,,2,欧洲,10,匈牙利,,,9,9,0,0,0,,0,xinyingxu,963004,HUN
996695,1583978783000,1583978783000,,2,南美洲,10,哥伦比亚,,,9,9,0,0,0,,0,xinyingxu,973005,COL
996456,1583978783000,1583978783000,,2,亚洲,10,阿富汗,,,7,7,0,0,0,,0,xinyingxu,955001,AFG
996474,1583978783000,1583978783000,,2,欧洲,10,白俄罗斯,,,7,9,0,2,0,,0,xinyingxu,964001,BLR
996517,1583978783000,1583978783000,,2,欧洲,10,卢森堡,,,7,7,0,0,0,,0,xinyingxu,961004,LUX
996619,1583978783000,1583978783000,,2,非洲,10,突尼斯,,,7,7,0,0,0,,0,xinyingxu,981006,TUN
996675,1583978783000,1583978783000,,2,欧洲,10,波黑,,,7,7,0,0,0,,0,xinyingxu,965003,BIH
996721,1583978783000,1583978783000,,2,欧洲,10,保加利亚,,,7,7,0,0,0,,0,xinyingxu,965004,BGR
996476,1583978783000,1583978783000,,2,北美洲,10,墨西哥,,,6,7,0,1,0,,0,xinyingxu,971003,MEX
996693,1583978783000,1583978783000,,2,南美洲,10,秘鲁,,,6,6,0,0,0,,0,xinyingxu,973008,PER
996717,1583978783000,1583978783000,,2,亚洲,10,马尔代夫,,,6,6,0,0,0,,0,xinyingxu,953004,MDV
996719,1583978783000,1583978783000,,2,欧洲,10,马耳他,,,6,6,0,0,0,,0,xinyingxu,965019,MLT
996725,1583978783000,1583978783000,,2,亚洲,10,塞浦路斯,,,6,6,0,0,0,,0,xinyingxu,955005,CYP
996821,1583978784000,1583978784000,,2,亚洲,10,文莱,,,6,6,0,0,0,,0,xinyingxu,952002,BRN
996473,1583978783000,1583978783000,,2,大洋洲,10,新西兰,,,5,5,0,0,0,,0,xinyingxu,990007,NZL
996576,1583978783000,1583978783000,,2,非洲,10,塞内加尔,,,4,4,0,0,0,,0,xinyingxu,982014,SEN
996577,1583978783000,1583978783000,,2,非洲,10,摩洛哥,,,4,5,0,0,1,,0,xinyingxu,981004,MAR
996472,1583978783000,1583978783000,,2,欧洲,10,立陶宛,,,3,3,0,0,0,,0,xinyingxu,964004,LTU
996722,1583978783000,1583978783000,,2,欧洲,10,摩尔多瓦,,,3,3,0,0,0,,0,xinyingxu,964005,MDA
996820,1583978784000,1583978784000,,2,亚洲,10,孟加拉国,,,3,3,0,0,0,,0,xinyingxu,953001,BGD
996413,1583978783000,1583978783000,,2,亚洲,10,柬埔寨,,,2,3,0,1,0,,0,xinyingxu,952003,KHM
996471,1583978783000,1583978783000,,2,非洲,10,尼日利亚,,,2,2,0,0,0,,0,xinyingxu,982013,NGA
996690,1583978783000,1583978783000,,2,非洲,10,喀麦隆,,,2,2,0,0,0,,0,xinyingxu,983001,CMR
996716,1583978783000,1583978783000,,2,南美洲,10,巴拉圭,,,2,2,0,0,0,,0,xinyingxu,973009,PRY
996723,1583978783000,1583978783000,,2,非洲,10,布基纳法索,,,2,2,0,0,0,,0,xinyingxu,982002,BFA
996940,1583978784000,1583978784000,,2,南美洲,10,玻利维亚,,,2,2,0,0,0,,0,xinyingxu,973002,BOL
996415,1583978783000,1583978783000,,2,亚洲,10,斯里兰卡,,,1,2,0,1,0,,0,xinyingxu,953007,LKA
996493,1583978783000,1583978783000,,2,欧洲,10,摩纳哥,,,1,1,0,0,0,,0,xinyingxu,961005,MCO
996520,1583978783000,1583978783000,,2,亚洲,10,亚美尼亚,,,1,1,0,0,0,,0,xinyingxu,955002,ARM
996522,1583978783000,1583978783000,,2,北美洲,10,多米尼加,,,1,1,0,0,0,,0,xinyingxu,974006,DOM
996525,1583978783000,1583978783000,,2,欧洲,10,安道尔,,,1,1,0,0,0,,0,xinyingxu,965002,AND
996575,1583978783000,1583978783000,,2,欧洲,10,乌克兰,,,1,1,0,0,0,,0,xinyingxu,964007,UKR
996578,1583978783000,1583978783000,,2,亚洲,10,约旦,,,1,1,0,0,0,,0,xinyingxu,955010,JOR
996608,1583978783000,1583978783000,,2,欧洲,10,列支敦士登,,,1,1,0,0,0,,0,xinyingxu,963005,LIE
996688,1583978783000,1583978783000,,2,亚洲,10,不丹,,,1,1,0,0,0,,0,xinyingxu,953002,BTN
996689,1583978783000,1583978783000,,2,欧洲,10,梵蒂冈,,,1,1,0,0,0,,0,xinyingxu,965017,VAT
996715,1583978783000,1583978783000,,2,非洲,10,多哥,,,1,1,0,0,0,,0,xinyingxu,982016,TGO
996818,1583978784000,1583978784000,,2,亚洲,10,蒙古,,,1,1,0,0,0,,0,xinyingxu,0,MNG
996937,1583978784000,1583978784000,,2,亚洲,10,土耳其,,,1,1,0,0,0,,0,xinyingxu,955018,TUR
996938,1583978784000,1583978784000,,2,非洲,10,刚果（金）,,,1,1,0,0,0,,0,xinyingxu,0,COD
996939,1583978784000,1583978784000,,2,北美洲,10,牙买加,,,1,1,0,0,0,,0,xinyingxu,974009,JAM
996941,1583978784000,1583978784000,,2,非洲,10,科特迪瓦,,,1,1,0,0,0,,0,xinyingxu,982004,CIV
996410,1583978783000,1583978783000,,2,亚洲,10,尼泊尔,,,0,1,0,1,0,,0,xinyingxu,953005,NPL
