provinceName,provinceShortName,currentConfirmedCount...3,confirmedCount_sum,suspectedCount_sum,curedCount_sum,deadCount_sum,comment,locationId_s,cityName,currentConfirmedCount...11,confirmedCount,suspectedCount,curedCount,deadCount,locationId
湖北省,湖北,50633,61682,0,9128,1921,,420000,武汉,38020,44412,0,4895,1497,420100
湖北省,湖北,50633,61682,0,9128,1921,,420000,孝感,2690,3344,0,572,82,420900
湖北省,湖北,50633,61682,0,9128,1921,,420000,黄冈,1700,2844,0,1059,85,421100
湖北省,湖北,50633,61682,0,9128,1921,,420000,荆州,1094,1541,0,409,38,421000
湖北省,湖北,50633,61682,0,9128,1921,,420000,鄂州,1005,1343,0,301,37,420700
湖北省,湖北,50633,61682,0,9128,1921,,420000,随州,1000,1280,0,254,26,421300
湖北省,湖北,50633,61682,0,9128,1921,,420000,襄阳,913,1165,0,230,22,420600
湖北省,湖北,50633,61682,0,9128,1921,,420000,黄石,696,983,0,262,25,420200
湖北省,湖北,50633,61682,0,9128,1921,,420000,荆门,687,901,0,181,33,420800
湖北省,湖北,50633,61682,0,9128,1921,,420000,宜昌,674,907,0,208,25,420500
湖北省,湖北,50633,61682,0,9128,1921,,420000,咸宁,597,832,0,225,10,421200
湖北省,湖北,50633,61682,0,9128,1921,,420000,十堰,472,638,0,164,2,420300
湖北省,湖北,50633,61682,0,9128,1921,,420000,天门,402,486,0,73,11,429006
湖北省,湖北,50633,61682,0,9128,1921,,420000,仙桃,394,562,0,149,19,429004
湖北省,湖北,50633,61682,0,9128,1921,,420000,恩施州,150,249,0,96,3,422800
湖北省,湖北,50633,61682,0,9128,1921,,420000,潜江,139,185,0,40,6,429005
湖北省,湖北,50633,61682,0,9128,1921,,420000,神农架林区,0,10,0,10,0,429021
广东省,广东,755,1331,0,571,5,,440000,深圳,251,416,0,163,2,440300
广东省,广东,755,1331,0,571,5,,440000,广州,197,339,0,142,0,440100
广东省,广东,755,1331,0,571,5,,440000,东莞,66,91,0,24,1,441900
广东省,广东,755,1331,0,571,5,,440000,佛山,57,84,0,27,0,440600
广东省,广东,755,1331,0,571,5,,440000,珠海,54,98,0,43,1,440400
广东省,广东,755,1331,0,571,5,,440000,中山,26,66,0,40,0,442000
广东省,广东,755,1331,0,571,5,,440000,惠州,26,62,0,36,0,441300
广东省,广东,755,1331,0,571,5,,440000,江门,15,23,0,8,0,440700
广东省,广东,755,1331,0,571,5,,440000,湛江,11,22,0,11,0,440800
广东省,广东,755,1331,0,571,5,,440000,汕头,10,25,0,15,0,440500
广东省,广东,755,1331,0,571,5,,440000,肇庆,9,18,0,8,1,441200
广东省,广东,755,1331,0,571,5,,440000,梅州,8,16,0,8,0,441400
广东省,广东,755,1331,0,571,5,,440000,茂名,8,14,0,6,0,440900
广东省,广东,755,1331,0,571,5,,440000,韶关,5,10,0,5,0,440200
广东省,广东,755,1331,0,571,5,,440000,阳江,4,13,0,9,0,441700
广东省,广东,755,1331,0,571,5,,440000,揭阳,4,8,0,4,0,445200
广东省,广东,755,1331,0,571,5,,440000,清远,3,12,0,9,0,441800
广东省,广东,755,1331,0,571,5,,440000,汕尾,3,5,0,2,0,441500
广东省,广东,755,1331,0,571,5,,440000,河源,3,4,0,1,0,441600
广东省,广东,755,1331,0,571,5,,440000,潮州,1,5,0,4,0,445100
广东省,广东,755,1331,0,571,5,,440000,待明确地区,-6,0,0,6,0,0
河南省,河南,691,1262,0,552,19,参考卫健委统计口径，部分县区与地级市合并,410000,信阳,182,268,0,84,2,411500
河南省,河南,691,1262,0,552,19,参考卫健委统计口径，部分县区与地级市合并,410000,南阳,88,155,0,65,2,411300
河南省,河南,691,1262,0,552,19,参考卫健委统计口径，部分县区与地级市合并,410000,郑州,79,156,0,77,0,410100
河南省,河南,691,1262,0,552,19,参考卫健委统计口径，部分县区与地级市合并,410000,驻马店,60,139,0,79,0,411700
河南省,河南,691,1262,0,552,19,参考卫健委统计口径，部分县区与地级市合并,410000,周口,44,76,0,32,0,411600
河南省,河南,691,1262,0,552,19,参考卫健委统计口径，部分县区与地级市合并,410000,商丘,42,91,0,46,3,411400
河南省,河南,691,1262,0,552,19,参考卫健委统计口径，部分县区与地级市合并,410000,新乡,33,57,0,21,3,410700
河南省,河南,691,1262,0,552,19,参考卫健委统计口径，部分县区与地级市合并,410000,平顶山,30,58,0,27,1,410400
河南省,河南,691,1262,0,552,19,参考卫健委统计口径，部分县区与地级市合并,410000,许昌,28,39,0,11,0,411000
河南省,河南,691,1262,0,552,19,参考卫健委统计口径，部分县区与地级市合并,410000,安阳,26,52,0,26,0,410500
河南省,河南,691,1262,0,552,19,参考卫健委统计口径，部分县区与地级市合并,410000,焦作,24,32,0,7,1,410800
河南省,河南,691,1262,0,552,19,参考卫健委统计口径，部分县区与地级市合并,410000,漯河,21,34,0,13,0,411100
河南省,河南,691,1262,0,552,19,参考卫健委统计口径，部分县区与地级市合并,410000,洛阳,18,31,0,12,1,410300
河南省,河南,691,1262,0,552,19,参考卫健委统计口径，部分县区与地级市合并,410000,开封,17,26,0,9,0,410200
河南省,河南,691,1262,0,552,19,参考卫健委统计口径，部分县区与地级市合并,410000,鹤壁,14,19,0,5,0,410600
河南省,河南,691,1262,0,552,19,参考卫健委统计口径，部分县区与地级市合并,410000,濮阳,13,17,0,4,0,410900
河南省,河南,691,1262,0,552,19,参考卫健委统计口径，部分县区与地级市合并,410000,济源,5,5,0,0,0,419001
河南省,河南,691,1262,0,552,19,参考卫健委统计口径，部分县区与地级市合并,410000,三门峡,3,7,0,4,0,411200
河南省,河南,691,1262,0,552,19,参考卫健委统计口径，部分县区与地级市合并,410000,待明确地区,-36,0,0,30,6,0
浙江省,浙江,629,1173,0,544,0,,330000,温州,296,504,0,208,0,330300
浙江省,浙江,629,1173,0,544,0,,330000,宁波,83,156,0,73,0,330200
浙江省,浙江,629,1173,0,544,0,,330000,台州,77,146,0,69,0,331000
浙江省,浙江,629,1173,0,544,0,,330000,杭州,70,168,0,98,0,330100
浙江省,浙江,629,1173,0,544,0,,330000,嘉兴,29,44,0,15,0,330400
浙江省,浙江,629,1173,0,544,0,,330000,金华,25,55,0,30,0,330700
浙江省,浙江,629,1173,0,544,0,,330000,绍兴,22,42,0,20,0,330600
浙江省,浙江,629,1173,0,544,0,,330000,衢州,11,21,0,10,0,330800
浙江省,浙江,629,1173,0,544,0,,330000,丽水,6,17,0,11,0,331100
浙江省,浙江,629,1173,0,544,0,,330000,舟山,5,10,0,5,0,330900
浙江省,浙江,629,1173,0,544,0,,330000,湖州,5,10,0,5,0,330500
安徽省,安徽,619,986,0,361,6,,340000,蚌埠,124,159,0,30,5,340300
安徽省,安徽,619,986,0,361,6,,340000,阜阳,108,155,0,47,0,341200
安徽省,安徽,619,986,0,361,6,,340000,合肥,101,173,0,71,1,340100
安徽省,安徽,619,986,0,361,6,,340000,亳州,61,108,0,47,0,341600
安徽省,安徽,619,986,0,361,6,,340000,六安,46,69,0,23,0,341500
安徽省,安徽,619,986,0,361,6,,340000,安庆,44,83,0,39,0,340800
安徽省,安徽,619,986,0,361,6,,340000,宿州,24,41,0,17,0,341300
安徽省,安徽,619,986,0,361,6,,340000,马鞍山,23,37,0,14,0,340500
安徽省,安徽,619,986,0,361,6,,340000,铜陵,17,29,0,12,0,340700
安徽省,安徽,619,986,0,361,6,,340000,芜湖,16,33,0,17,0,340200
安徽省,安徽,619,986,0,361,6,,340000,淮南,16,27,0,11,0,340400
安徽省,安徽,619,986,0,361,6,,340000,淮北,14,27,0,13,0,340600
安徽省,安徽,619,986,0,361,6,,340000,池州,11,17,0,6,0,341700
安徽省,安徽,619,986,0,361,6,,340000,滁州,6,13,0,7,0,341100
安徽省,安徽,619,986,0,361,6,,340000,黄山,6,9,0,3,0,341000
安徽省,安徽,619,986,0,361,6,,340000,宣城,2,6,0,4,0,341800
江西省,江西,571,934,0,362,1,,360000,南昌,116,230,0,114,0,360100
江西省,江西,571,934,0,362,1,,360000,九江,85,118,0,33,0,360400
江西省,江西,571,934,0,362,1,,360000,上饶,76,123,0,47,0,361100
江西省,江西,571,934,0,362,1,,360000,宜春,73,106,0,33,0,360900
江西省,江西,571,934,0,362,1,,360000,新余,71,129,0,58,0,360500
江西省,江西,571,934,0,362,1,,360000,赣州,51,76,0,24,1,360700
江西省,江西,571,934,0,362,1,,360000,抚州,43,72,0,29,0,361000
江西省,江西,571,934,0,362,1,,360000,萍乡,26,33,0,7,0,360300
江西省,江西,571,934,0,362,1,,360000,鹰潭,15,18,0,3,0,360600
江西省,江西,571,934,0,362,1,,360000,吉安,11,22,0,11,0,360800
江西省,江西,571,934,0,362,1,,360000,景德镇,3,6,0,3,0,360200
江西省,江西,571,934,0,362,1,,360000,赣江新区,1,1,0,0,0,0
湖南省,湖南,462,1008,0,542,4,,430000,长沙,141,241,0,98,2,430100
湖南省,湖南,462,1008,0,542,4,,430000,岳阳,90,155,0,64,1,430600
湖南省,湖南,462,1008,0,542,4,,430000,株洲,41,78,0,37,0,430200
湖南省,湖南,462,1008,0,542,4,,430000,常德,36,79,0,43,0,430700
湖南省,湖南,462,1008,0,542,4,,430000,邵阳,31,102,0,70,1,430500
湖南省,湖南,462,1008,0,542,4,,430000,娄底,29,76,0,47,0,431300
湖南省,湖南,462,1008,0,542,4,,430000,益阳,28,59,0,31,0,430900
湖南省,湖南,462,1008,0,542,4,,430000,衡阳,19,48,0,29,0,430400
湖南省,湖南,462,1008,0,542,4,,430000,湘潭,18,35,0,17,0,430300
湖南省,湖南,462,1008,0,542,4,,430000,永州,13,43,0,30,0,431100
湖南省,湖南,462,1008,0,542,4,,430000,郴州,12,39,0,27,0,431000
湖南省,湖南,462,1008,0,542,4,,430000,怀化,3,40,0,37,0,431200
湖南省,湖南,462,1008,0,542,4,,430000,湘西自治州,1,8,0,7,0,433100
湖南省,湖南,462,1008,0,542,4,,430000,张家界,0,5,0,5,0,430800
黑龙江省,黑龙江,350,470,0,108,12,,230000,哈尔滨,143,192,0,46,3,230100
黑龙江省,黑龙江,350,470,0,108,12,,230000,双鸭山,45,52,0,4,3,230500
黑龙江省,黑龙江,350,470,0,108,12,,230000,鸡西,43,46,0,3,0,230300
黑龙江省,黑龙江,350,470,0,108,12,,230000,齐齐哈尔,32,43,0,10,1,230200
黑龙江省,黑龙江,350,470,0,108,12,,230000,绥化,27,47,0,16,4,231200
黑龙江省,黑龙江,350,470,0,108,12,,230000,大庆,15,23,0,7,1,230600
黑龙江省,黑龙江,350,470,0,108,12,,230000,黑河,14,14,0,0,0,231100
黑龙江省,黑龙江,350,470,0,108,12,,230000,牡丹江,12,13,0,1,0,231000
黑龙江省,黑龙江,350,470,0,108,12,,230000,七台河,11,17,0,6,0,230900
黑龙江省,黑龙江,350,470,0,108,12,,230000,佳木斯,3,15,0,12,0,230800
黑龙江省,黑龙江,350,470,0,108,12,,230000,鹤岗,3,5,0,2,0,230400
