provinceName,provinceShortName,currentConfirmedCount...3,confirmedCount_sum,suspectedCount_sum,curedCount_sum,deadCount_sum,comment,locationId_s,statisticsData,cityName,currentConfirmedCount...12,confirmedCount,suspectedCount,curedCount,deadCount,locationId
山东省,山东,319,756,0,431,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,威海,7,38,0,31,0,371000
山东省,山东,319,756,0,431,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,聊城,4,38,0,34,0,371500
山东省,山东,319,756,0,431,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,临沂,3,49,0,46,0,371300
山东省,山东,319,756,0,431,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,泰安,3,35,0,30,2,370900
山东省,山东,319,756,0,431,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,滨州,3,15,0,12,0,371600
山东省,山东,319,756,0,431,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,枣庄,2,24,0,22,0,370400
山东省,山东,319,756,0,431,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,日照,2,16,0,14,0,371100
山东省,山东,319,756,0,431,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,菏泽,1,18,0,17,0,371700
浙江省,浙江,177,1205,0,1027,1,,330000,https://file1.dxycdn.com/2020/0223/537/3398299755968455045-135.json,温州,71,504,0,432,1,330300
浙江省,浙江,177,1205,0,1027,1,,330000,https://file1.dxycdn.com/2020/0223/537/3398299755968455045-135.json,台州,39,146,0,107,0,331000
浙江省,浙江,177,1205,0,1027,1,,330000,https://file1.dxycdn.com/2020/0223/537/3398299755968455045-135.json,省十里丰监狱,31,36,0,5,0,0
浙江省,浙江,177,1205,0,1027,1,,330000,https://file1.dxycdn.com/2020/0223/537/3398299755968455045-135.json,宁波,9,157,0,148,0,330200
浙江省,浙江,177,1205,0,1027,1,,330000,https://file1.dxycdn.com/2020/0223/537/3398299755968455045-135.json,嘉兴,7,45,0,38,0,330400
浙江省,浙江,177,1205,0,1027,1,,330000,https://file1.dxycdn.com/2020/0223/537/3398299755968455045-135.json,绍兴,6,42,0,36,0,330600
浙江省,浙江,177,1205,0,1027,1,,330000,https://file1.dxycdn.com/2020/0223/537/3398299755968455045-135.json,杭州,5,169,0,164,0,330100
浙江省,浙江,177,1205,0,1027,1,,330000,https://file1.dxycdn.com/2020/0223/537/3398299755968455045-135.json,金华,4,55,0,51,0,330700
浙江省,浙江,177,1205,0,1027,1,,330000,https://file1.dxycdn.com/2020/0223/537/3398299755968455045-135.json,衢州,2,14,0,12,0,330800
浙江省,浙江,177,1205,0,1027,1,,330000,https://file1.dxycdn.com/2020/0223/537/3398299755968455045-135.json,舟山,2,10,0,8,0,330900
浙江省,浙江,177,1205,0,1027,1,,330000,https://file1.dxycdn.com/2020/0223/537/3398299755968455045-135.json,湖州,1,10,0,9,0,330500
浙江省,浙江,177,1205,0,1027,1,,330000,https://file1.dxycdn.com/2020/0223/537/3398299755968455045-135.json,丽水,0,17,0,17,0,331100
四川省,四川,172,538,0,363,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,成都,52,143,0,88,3,510100
四川省,四川,172,538,0,363,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,甘孜州,38,78,0,40,0,513300
四川省,四川,172,538,0,363,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,达州,15,42,0,27,0,511700
四川省,四川,172,538,0,363,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,南充,15,39,0,24,0,511300
四川省,四川,172,538,0,363,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,巴中,12,24,0,12,0,511900
四川省,四川,172,538,0,363,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,德阳,8,18,0,10,0,510600
四川省,四川,172,538,0,363,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,绵阳,7,22,0,15,0,510700
四川省,四川,172,538,0,363,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,广安,6,30,0,24,0,511600
四川省,四川,172,538,0,363,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,泸州,4,24,0,20,0,510500
四川省,四川,172,538,0,363,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,内江,4,22,0,18,0,511000
四川省,四川,172,538,0,363,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,凉山州,3,13,0,10,0,513400
四川省,四川,172,538,0,363,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,遂宁,2,17,0,15,0,510900
四川省,四川,172,538,0,363,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,宜宾,2,12,0,10,0,511500
四川省,四川,172,538,0,363,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,资阳,2,4,0,2,0,512000
四川省,四川,172,538,0,363,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,眉山,1,8,0,7,0,511400
四川省,四川,172,538,0,363,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,雅安,1,7,0,6,0,511800
四川省,四川,172,538,0,363,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,攀枝花,0,16,0,16,0,510400
四川省,四川,172,538,0,363,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,自贡,0,9,0,9,0,510300
四川省,四川,172,538,0,363,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,广元,0,6,0,6,0,510800
四川省,四川,172,538,0,363,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,乐山,0,3,0,3,0,511100
四川省,四川,172,538,0,363,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,阿坝州,0,1,0,1,0,513200
湖南省,湖南,161,1018,0,853,4,,430000,https://file1.dxycdn.com/2020/0223/440/3398299751673072079-135.json,长沙,62,242,0,178,2,430100
湖南省,湖南,161,1018,0,853,4,,430000,https://file1.dxycdn.com/2020/0223/440/3398299751673072079-135.json,岳阳,40,156,0,115,1,430600
湖南省,湖南,161,1018,0,853,4,,430000,https://file1.dxycdn.com/2020/0223/440/3398299751673072079-135.json,株洲,18,80,0,62,0,430200
湖南省,湖南,161,1018,0,853,4,,430000,https://file1.dxycdn.com/2020/0223/440/3398299751673072079-135.json,娄底,14,76,0,62,0,431300
湖南省,湖南,161,1018,0,853,4,,430000,https://file1.dxycdn.com/2020/0223/440/3398299751673072079-135.json,常德,10,82,0,72,0,430700
湖南省,湖南,161,1018,0,853,4,,430000,https://file1.dxycdn.com/2020/0223/440/3398299751673072079-135.json,邵阳,6,102,0,95,1,430500
湖南省,湖南,161,1018,0,853,4,,430000,https://file1.dxycdn.com/2020/0223/440/3398299751673072079-135.json,郴州,4,39,0,35,0,431000
湖南省,湖南,161,1018,0,853,4,,430000,https://file1.dxycdn.com/2020/0223/440/3398299751673072079-135.json,衡阳,2,48,0,46,0,430400
湖南省,湖南,161,1018,0,853,4,,430000,https://file1.dxycdn.com/2020/0223/440/3398299751673072079-135.json,永州,2,44,0,42,0,431100
湖南省,湖南,161,1018,0,853,4,,430000,https://file1.dxycdn.com/2020/0223/440/3398299751673072079-135.json,湘潭,2,36,0,34,0,430300
湖南省,湖南,161,1018,0,853,4,,430000,https://file1.dxycdn.com/2020/0223/440/3398299751673072079-135.json,益阳,1,60,0,59,0,430900
湖南省,湖南,161,1018,0,853,4,,430000,https://file1.dxycdn.com/2020/0223/440/3398299751673072079-135.json,怀化,0,40,0,40,0,431200
湖南省,湖南,161,1018,0,853,4,,430000,https://file1.dxycdn.com/2020/0223/440/3398299751673072079-135.json,湘西自治州,0,8,0,8,0,433100
湖南省,湖南,161,1018,0,853,4,,430000,https://file1.dxycdn.com/2020/0223/440/3398299751673072079-135.json,张家界,0,5,0,5,0,430800
黑龙江省,黑龙江,137,480,0,330,13,,230000,https://file1.dxycdn.com/2020/0223/643/3398299753820971199-135.json,哈尔滨,71,198,0,123,4,230100
黑龙江省,黑龙江,137,480,0,330,13,,230000,https://file1.dxycdn.com/2020/0223/643/3398299753820971199-135.json,鸡西,15,46,0,31,0,230300
黑龙江省,黑龙江,137,480,0,330,13,,230000,https://file1.dxycdn.com/2020/0223/643/3398299753820971199-135.json,双鸭山,13,52,0,36,3,230500
黑龙江省,黑龙江,137,480,0,330,13,,230000,https://file1.dxycdn.com/2020/0223/643/3398299753820971199-135.json,齐齐哈尔,9,43,0,33,1,230200
黑龙江省,黑龙江,137,480,0,330,13,,230000,https://file1.dxycdn.com/2020/0223/643/3398299753820971199-135.json,绥化,8,47,0,35,4,231200
黑龙江省,黑龙江,137,480,0,330,13,,230000,https://file1.dxycdn.com/2020/0223/643/3398299753820971199-135.json,大庆,8,26,0,17,1,230600
黑龙江省,黑龙江,137,480,0,330,13,,230000,https://file1.dxycdn.com/2020/0223/643/3398299753820971199-135.json,牡丹江,5,14,0,9,0,231000
黑龙江省,黑龙江,137,480,0,330,13,,230000,https://file1.dxycdn.com/2020/0223/643/3398299753820971199-135.json,七台河,4,17,0,13,0,230900
黑龙江省,黑龙江,137,480,0,330,13,,230000,https://file1.dxycdn.com/2020/0223/643/3398299753820971199-135.json,黑河,3,14,0,11,0,231100
黑龙江省,黑龙江,137,480,0,330,13,,230000,https://file1.dxycdn.com/2020/0223/643/3398299753820971199-135.json,鹤岗,1,5,0,4,0,230400
黑龙江省,黑龙江,137,480,0,330,13,,230000,https://file1.dxycdn.com/2020/0223/643/3398299753820971199-135.json,佳木斯,0,15,0,15,0,230800
黑龙江省,黑龙江,137,480,0,330,13,,230000,https://file1.dxycdn.com/2020/0223/643/3398299753820971199-135.json,大兴安岭,0,2,0,2,0,232700
黑龙江省,黑龙江,137,480,0,330,13,,230000,https://file1.dxycdn.com/2020/0223/643/3398299753820971199-135.json,伊春,0,1,0,1,0,230700
北京市,北京,132,411,0,271,8,部分治愈和死亡病例省级卫健委未明确市区归属。因此省份现存确诊≠下辖市区现存确诊之和。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,朝阳区,71,71,0,0,0,110105
北京市,北京,132,411,0,271,8,部分治愈和死亡病例省级卫健委未明确市区归属。因此省份现存确诊≠下辖市区现存确诊之和。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,海淀区,62,62,0,0,0,110108
北京市,北京,132,411,0,271,8,部分治愈和死亡病例省级卫健委未明确市区归属。因此省份现存确诊≠下辖市区现存确诊之和。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,西城区,53,53,0,0,0,110102
北京市,北京,132,411,0,271,8,部分治愈和死亡病例省级卫健委未明确市区归属。因此省份现存确诊≠下辖市区现存确诊之和。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,丰台区,39,42,0,3,0,110106
北京市,北京,132,411,0,271,8,部分治愈和死亡病例省级卫健委未明确市区归属。因此省份现存确诊≠下辖市区现存确诊之和。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,大兴区,37,39,0,2,0,110115
北京市,北京,132,411,0,271,8,部分治愈和死亡病例省级卫健委未明确市区归属。因此省份现存确诊≠下辖市区现存确诊之和。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,昌平区,29,29,0,0,0,110114
北京市,北京,132,411,0,271,8,部分治愈和死亡病例省级卫健委未明确市区归属。因此省份现存确诊≠下辖市区现存确诊之和。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,外地来京人员,23,25,0,2,0,-1
北京市,北京,132,411,0,271,8,部分治愈和死亡病例省级卫健委未明确市区归属。因此省份现存确诊≠下辖市区现存确诊之和。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,通州区,18,19,0,1,0,110112
北京市,北京,132,411,0,271,8,部分治愈和死亡病例省级卫健委未明确市区归属。因此省份现存确诊≠下辖市区现存确诊之和。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,房山区,13,16,0,3,0,110111
北京市,北京,132,411,0,271,8,部分治愈和死亡病例省级卫健委未明确市区归属。因此省份现存确诊≠下辖市区现存确诊之和。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,石景山区,13,14,0,1,0,110107
北京市,北京,132,411,0,271,8,部分治愈和死亡病例省级卫健委未明确市区归属。因此省份现存确诊≠下辖市区现存确诊之和。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,东城区,12,13,0,1,0,110101
北京市,北京,132,411,0,271,8,部分治愈和死亡病例省级卫健委未明确市区归属。因此省份现存确诊≠下辖市区现存确诊之和。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,顺义区,10,10,0,0,0,110113
北京市,北京,132,411,0,271,8,部分治愈和死亡病例省级卫健委未明确市区归属。因此省份现存确诊≠下辖市区现存确诊之和。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,怀柔区,7,7,0,0,0,110116
北京市,北京,132,411,0,271,8,部分治愈和死亡病例省级卫健委未明确市区归属。因此省份现存确诊≠下辖市区现存确诊之和。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,密云区,7,7,0,0,0,110118
北京市,北京,132,411,0,271,8,部分治愈和死亡病例省级卫健委未明确市区归属。因此省份现存确诊≠下辖市区现存确诊之和。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,门头沟区,1,3,0,2,0,110109
北京市,北京,132,411,0,271,8,部分治愈和死亡病例省级卫健委未明确市区归属。因此省份现存确诊≠下辖市区现存确诊之和。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,延庆区,1,1,0,0,0,110119
北京市,北京,132,411,0,271,8,部分治愈和死亡病例省级卫健委未明确市区归属。因此省份现存确诊≠下辖市区现存确诊之和。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,待明确地区,-264,0,0,256,8,0
重庆市,重庆,132,576,0,438,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,万州区,27,118,0,87,4,500101
重庆市,重庆,132,576,0,438,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,綦江区,9,23,0,14,0,500110
重庆市,重庆,132,576,0,438,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,长寿区,8,22,0,14,0,500115
重庆市,重庆,132,576,0,438,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,潼南区,8,18,0,10,0,500152
重庆市,重庆,132,576,0,438,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,江北区,7,28,0,21,0,500105
重庆市,重庆,132,576,0,438,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,南岸区,7,15,0,8,0,500108
重庆市,重庆,132,576,0,438,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,垫江县,6,20,0,14,0,500231
重庆市,重庆,132,576,0,438,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,沙坪坝区,6,9,0,3,0,500106
重庆市,重庆,132,576,0,438,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,合川区,5,23,0,18,0,500117
重庆市,重庆,132,576,0,438,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,九龙坡区,5,21,0,15,1,500107
重庆市,重庆,132,576,0,438,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,奉节县,4,22,0,18,0,500236
重庆市,重庆,132,576,0,438,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,大足区,4,14,0,10,0,500111
重庆市,重庆,132,576,0,438,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,丰都县,4,10,0,6,0,500230
重庆市,重庆,132,576,0,438,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,云阳县,3,25,0,22,0,500235
重庆市,重庆,132,576,0,438,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,忠县,3,21,0,18,0,500233
重庆市,重庆,132,576,0,438,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,渝中区,3,20,0,17,0,500103
重庆市,重庆,132,576,0,438,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,两江新区,3,17,0,14,0,-1
重庆市,重庆,132,576,0,438,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,石柱县,3,15,0,12,0,500240
重庆市,重庆,132,576,0,438,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,铜梁区,3,10,0,7,0,500151
重庆市,重庆,132,576,0,438,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,渝北区,2,17,0,15,0,500112
重庆市,重庆,132,576,0,438,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,巫溪县,2,14,0,12,0,500238
重庆市,重庆,132,576,0,438,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,荣昌区,2,9,0,7,0,500153
重庆市,重庆,132,576,0,438,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,巴南区,2,6,0,4,0,500113
重庆市,重庆,132,576,0,438,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,涪陵区,2,5,0,3,0,500102
重庆市,重庆,132,576,0,438,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,开州区,1,21,0,19,1,500154
重庆市,重庆,132,576,0,438,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,巫山县,1,10,0,9,0,500237
重庆市,重庆,132,576,0,438,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,大渡口区,1,7,0,6,0,500104
重庆市,重庆,132,576,0,438,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,彭水县,1,2,0,1,0,500243
重庆市,重庆,132,576,0,438,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,璧山区,0,9,0,9,0,500120
重庆市,重庆,132,576,0,438,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,永川区,0,5,0,5,0,500118
重庆市,重庆,132,576,0,438,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,江津区,0,4,0,4,0,500116
重庆市,重庆,132,576,0,438,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,梁平区,0,4,0,4,0,500155
