id,createTime,modifyTime,tags,countryType,continents,provinceId,provinceName,provinceShortName,cityName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,comment,sort,operator,locationId,countryShortCode
673914,1583027647000,1583027647000,,2,欧洲,10,卢森堡,,,1,1,0,0,0,,0,wangjinyuan,961004,LUX
673915,1583027647000,1583027647000,,2,南美洲,10,厄瓜多尔,,,1,1,0,0,0,,0,wangjinyuan,973006,ECU
674110,1583027648000,1583027648000,,2,欧洲,10,圣马力诺,,,1,1,0,0,0,,0,wangjinyuan,965012,SMR
673619,1583027647000,1583027647000,,2,亚洲,9,越南,,,0,16,0,16,0,,0,wangjinyuan,952011,NVM
673620,1583027647000,1583027647000,,2,亚洲,10,尼泊尔,,,0,1,0,1,0,,0,wangjinyuan,953005,NPL
673623,1583027647000,1583027647000,,2,亚洲,10,柬埔寨,,,0,1,0,1,0,,0,wangjinyuan,952003,KHM
673625,1583027647000,1583027647000,,2,亚洲,10,斯里兰卡,,,0,1,0,1,0,,0,wangjinyuan,953007,LKA
673629,1583027647000,1583027647000,,2,亚洲,10,印度,,,0,3,0,3,0,,0,wangjinyuan,953003,IND
673631,1583027647000,1583027647000,,2,欧洲,10,俄罗斯,,,0,2,0,2,0,,0,wangjinyuan,964006,RUS
673645,1583027647000,1583027647000,,2,欧洲,10,比利时,,,0,1,0,1,0,,0,wangjinyuan,961001,BEL
673646,1583027647000,1583027647000,,2,非洲,10,埃及,,,0,1,0,1,0,,0,wangjinyuan,981002,EGY
