provinceName,provinceShortName,currentConfirmedCount...3,confirmedCount_sum,suspectedCount_sum,curedCount_sum,deadCount_sum,comment,locationId_s,statisticsData,cityName,currentConfirmedCount...12,confirmedCount,suspectedCount,curedCount,deadCount,locationId
湖北省,湖北,25905,67332,0,38556,2871,,420000,https://file1.dxycdn.com/2020/0223/618/3398299751673487511-135.json,武汉,22368,49540,0,24890,2282,420100
湖北省,湖北,25905,67332,0,38556,2871,,420000,https://file1.dxycdn.com/2020/0223/618/3398299751673487511-135.json,孝感,685,3518,0,2713,120,420900
湖北省,湖北,25905,67332,0,38556,2871,,420000,https://file1.dxycdn.com/2020/0223/618/3398299751673487511-135.json,鄂州,463,1392,0,880,49,420700
湖北省,湖北,25905,67332,0,38556,2871,,420000,https://file1.dxycdn.com/2020/0223/618/3398299751673487511-135.json,黄冈,380,2907,0,2406,121,421100
湖北省,湖北,25905,67332,0,38556,2871,,420000,https://file1.dxycdn.com/2020/0223/618/3398299751673487511-135.json,随州,328,1307,0,937,42,421300
湖北省,湖北,25905,67332,0,38556,2871,,420000,https://file1.dxycdn.com/2020/0223/618/3398299751673487511-135.json,荆州,317,1580,0,1215,48,421000
湖北省,湖北,25905,67332,0,38556,2871,,420000,https://file1.dxycdn.com/2020/0223/618/3398299751673487511-135.json,宜昌,291,931,0,608,32,420500
湖北省,湖北,25905,67332,0,38556,2871,,420000,https://file1.dxycdn.com/2020/0223/618/3398299751673487511-135.json,荆门,225,928,0,664,39,420800
湖北省,湖北,25905,67332,0,38556,2871,,420000,https://file1.dxycdn.com/2020/0223/618/3398299751673487511-135.json,襄阳,201,1175,0,940,34,420600
湖北省,湖北,25905,67332,0,38556,2871,,420000,https://file1.dxycdn.com/2020/0223/618/3398299751673487511-135.json,黄石,195,1014,0,783,36,420200
湖北省,湖北,25905,67332,0,38556,2871,,420000,https://file1.dxycdn.com/2020/0223/618/3398299751673487511-135.json,十堰,160,672,0,505,7,420300
湖北省,湖北,25905,67332,0,38556,2871,,420000,https://file1.dxycdn.com/2020/0223/618/3398299751673487511-135.json,仙桃,78,575,0,477,20,429004
湖北省,湖北,25905,67332,0,38556,2871,,420000,https://file1.dxycdn.com/2020/0223/618/3398299751673487511-135.json,咸宁,63,836,0,759,14,421200
湖北省,湖北,25905,67332,0,38556,2871,,420000,https://file1.dxycdn.com/2020/0223/618/3398299751673487511-135.json,天门,61,496,0,421,14,429006
湖北省,湖北,25905,67332,0,38556,2871,,420000,https://file1.dxycdn.com/2020/0223/618/3398299751673487511-135.json,潜江,47,198,0,142,9,429005
湖北省,湖北,25905,67332,0,38556,2871,,420000,https://file1.dxycdn.com/2020/0223/618/3398299751673487511-135.json,恩施州,43,252,0,205,4,422800
湖北省,湖北,25905,67332,0,38556,2871,,420000,https://file1.dxycdn.com/2020/0223/618/3398299751673487511-135.json,神农架林区,0,11,0,11,0,429021
山东省,山东,241,758,0,511,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,济宁,177,260,0,83,0,370800
山东省,山东,241,758,0,511,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,德州,14,37,0,21,2,371400
山东省,山东,241,758,0,511,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,潍坊,13,44,0,31,0,370700
山东省,山东,241,758,0,511,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,济南,11,47,0,36,0,370100
山东省,山东,241,758,0,511,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,烟台,10,47,0,37,0,370600
山东省,山东,241,758,0,511,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,淄博,6,30,0,23,1,370300
山东省,山东,241,758,0,511,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,威海,4,38,0,34,0,371000
山东省,山东,241,758,0,511,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,临沂,2,49,0,47,0,371300
山东省,山东,241,758,0,511,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,青岛,1,60,0,58,1,370200
山东省,山东,241,758,0,511,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,枣庄,1,24,0,23,0,370400
山东省,山东,241,758,0,511,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,日照,1,16,0,15,0,371100
山东省,山东,241,758,0,511,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,滨州,1,15,0,14,0,371600
山东省,山东,241,758,0,511,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,聊城,0,38,0,38,0,371500
山东省,山东,241,758,0,511,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,泰安,0,35,0,33,2,370900
山东省,山东,241,758,0,511,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,菏泽,0,18,0,18,0,371700
广东省,广东,214,1350,0,1129,7,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,440000,https://file1.dxycdn.com/2020/0223/281/3398299758115524068-135.json,深圳,83,418,0,332,3,440300
广东省,广东,214,1350,0,1129,7,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,440000,https://file1.dxycdn.com/2020/0223/281/3398299758115524068-135.json,广州,73,346,0,272,1,440100
广东省,广东,214,1350,0,1129,7,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,440000,https://file1.dxycdn.com/2020/0223/281/3398299758115524068-135.json,佛山,18,84,0,66,0,440600
广东省,广东,214,1350,0,1129,7,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,440000,https://file1.dxycdn.com/2020/0223/281/3398299758115524068-135.json,东莞,17,99,0,81,1,441900
广东省,广东,214,1350,0,1129,7,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,440000,https://file1.dxycdn.com/2020/0223/281/3398299758115524068-135.json,珠海,16,98,0,81,1,440400
广东省,广东,214,1350,0,1129,7,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,440000,https://file1.dxycdn.com/2020/0223/281/3398299758115524068-135.json,江门,10,23,0,13,0,440700
广东省,广东,214,1350,0,1129,7,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,440000,https://file1.dxycdn.com/2020/0223/281/3398299758115524068-135.json,中山,6,66,0,60,0,442000
广东省,广东,214,1350,0,1129,7,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,440000,https://file1.dxycdn.com/2020/0223/281/3398299758115524068-135.json,梅州,4,16,0,12,0,441400
广东省,广东,214,1350,0,1129,7,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,440000,https://file1.dxycdn.com/2020/0223/281/3398299758115524068-135.json,汕头,3,25,0,22,0,440500
广东省,广东,214,1350,0,1129,7,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,440000,https://file1.dxycdn.com/2020/0223/281/3398299758115524068-135.json,湛江,3,22,0,19,0,440800
广东省,广东,214,1350,0,1129,7,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,440000,https://file1.dxycdn.com/2020/0223/281/3398299758115524068-135.json,肇庆,3,19,0,15,1,441200
广东省,广东,214,1350,0,1129,7,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,440000,https://file1.dxycdn.com/2020/0223/281/3398299758115524068-135.json,阳江,3,14,0,11,0,441700
广东省,广东,214,1350,0,1129,7,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,440000,https://file1.dxycdn.com/2020/0223/281/3398299758115524068-135.json,茂名,3,14,0,11,0,440900
广东省,广东,214,1350,0,1129,7,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,440000,https://file1.dxycdn.com/2020/0223/281/3398299758115524068-135.json,韶关,1,10,0,9,0,440200
广东省,广东,214,1350,0,1129,7,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,440000,https://file1.dxycdn.com/2020/0223/281/3398299758115524068-135.json,惠州,0,62,0,62,0,441300
广东省,广东,214,1350,0,1129,7,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,440000,https://file1.dxycdn.com/2020/0223/281/3398299758115524068-135.json,清远,0,12,0,12,0,441800
广东省,广东,214,1350,0,1129,7,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,440000,https://file1.dxycdn.com/2020/0223/281/3398299758115524068-135.json,揭阳,0,8,0,8,0,445200
广东省,广东,214,1350,0,1129,7,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,440000,https://file1.dxycdn.com/2020/0223/281/3398299758115524068-135.json,汕尾,0,5,0,5,0,441500
广东省,广东,214,1350,0,1129,7,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,440000,https://file1.dxycdn.com/2020/0223/281/3398299758115524068-135.json,潮州,0,5,0,5,0,445100
广东省,广东,214,1350,0,1129,7,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,440000,https://file1.dxycdn.com/2020/0223/281/3398299758115524068-135.json,河源,0,4,0,4,0,441600
广东省,广东,214,1350,0,1129,7,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,440000,https://file1.dxycdn.com/2020/0223/281/3398299758115524068-135.json,待明确地区,-29,0,0,29,0,0
四川省,四川,135,538,0,400,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,成都,47,143,0,93,3,510100
四川省,四川,135,538,0,400,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,甘孜州,25,78,0,53,0,513300
四川省,四川,135,538,0,400,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,达州,14,42,0,28,0,511700
四川省,四川,135,538,0,400,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,南充,9,39,0,30,0,511300
四川省,四川,135,538,0,400,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,巴中,6,24,0,18,0,511900
四川省,四川,135,538,0,400,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,绵阳,6,22,0,16,0,510700
四川省,四川,135,538,0,400,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,德阳,6,18,0,12,0,510600
四川省,四川,135,538,0,400,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,广安,5,30,0,25,0,511600
四川省,四川,135,538,0,400,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,泸州,4,24,0,20,0,510500
四川省,四川,135,538,0,400,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,内江,4,22,0,18,0,511000
四川省,四川,135,538,0,400,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,遂宁,2,17,0,15,0,510900
四川省,四川,135,538,0,400,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,宜宾,2,12,0,10,0,511500
四川省,四川,135,538,0,400,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,资阳,2,4,0,2,0,512000
四川省,四川,135,538,0,400,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,凉山州,1,13,0,12,0,513400
四川省,四川,135,538,0,400,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,眉山,1,8,0,7,0,511400
四川省,四川,135,538,0,400,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,雅安,1,7,0,6,0,511800
四川省,四川,135,538,0,400,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,攀枝花,0,16,0,16,0,510400
四川省,四川,135,538,0,400,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,自贡,0,9,0,9,0,510300
四川省,四川,135,538,0,400,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,广元,0,6,0,6,0,510800
四川省,四川,135,538,0,400,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,乐山,0,3,0,3,0,511100
四川省,四川,135,538,0,400,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,阿坝州,0,1,0,1,0,513200
北京市,北京,118,414,0,288,8,北京卫健委未明确大部分治愈与死亡病例的分区归属，因此北京市下辖分区的现存确诊暂无法获取。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,朝阳区,71,71,0,0,0,110105
北京市,北京,118,414,0,288,8,北京卫健委未明确大部分治愈与死亡病例的分区归属，因此北京市下辖分区的现存确诊暂无法获取。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,海淀区,63,63,0,0,0,110108
北京市,北京,118,414,0,288,8,北京卫健委未明确大部分治愈与死亡病例的分区归属，因此北京市下辖分区的现存确诊暂无法获取。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,西城区,53,53,0,0,0,110102
北京市,北京,118,414,0,288,8,北京卫健委未明确大部分治愈与死亡病例的分区归属，因此北京市下辖分区的现存确诊暂无法获取。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,丰台区,39,42,0,3,0,110106
北京市,北京,118,414,0,288,8,北京卫健委未明确大部分治愈与死亡病例的分区归属，因此北京市下辖分区的现存确诊暂无法获取。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,大兴区,37,39,0,2,0,110115
北京市,北京,118,414,0,288,8,北京卫健委未明确大部分治愈与死亡病例的分区归属，因此北京市下辖分区的现存确诊暂无法获取。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,昌平区,29,29,0,0,0,110114
北京市,北京,118,414,0,288,8,北京卫健委未明确大部分治愈与死亡病例的分区归属，因此北京市下辖分区的现存确诊暂无法获取。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,外地来京人员,23,25,0,2,0,-1
北京市,北京,118,414,0,288,8,北京卫健委未明确大部分治愈与死亡病例的分区归属，因此北京市下辖分区的现存确诊暂无法获取。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,通州区,18,19,0,1,0,110112
北京市,北京,118,414,0,288,8,北京卫健委未明确大部分治愈与死亡病例的分区归属，因此北京市下辖分区的现存确诊暂无法获取。,110000,https://file1.dxycdn.com/2020/0223/004/3398299758115524169-135.json,房山区,13,16,0,3,0,110111
